"","X","V1","V2","V3","Type","Species","Life_Stage","Hydraulic","Node"
"114",18,53.8303828050078,53.8302561918203,53.8303828050078,"Hydraulic_limit","SAS","Juvenile","Depth","F300"
"115",19,NA,NA,NA,"Hydraulic_limit","SAS","Juvenile","Depth","F300"
"116",20,NA,NA,NA,"Hydraulic_limit","SAS","Juvenile","Depth","F300"
"117",21,25.4519064381447,25.4518102938455,25.4519064381447,"Hydraulic_limit","SAS","Juvenile","Depth","F300"
"118",22,47.6532854559588,47.6533087641882,47.6532854559588,"Hydraulic_limit","SAS","Juvenile","Depth","F300"
"119",23,NA,NA,NA,"Hydraulic_limit","SAS","Juvenile","Depth","F300"
"120",24,NA,NA,NA,"Hydraulic_limit","SAS","Juvenile","Depth","F300"
"121",1,1.97330164909363,1.97330164909363,1.97330164909363,"Q_limit1","Cladophora","Adult","Shear Stress","F300"
"122",2,35384.0078125,35384.0078125,35384.0078125,"Q_limit2","Cladophora","Adult","Shear Stress","F300"
"123",3,0,0.616929564685918,0,"Hydraulic_limit1","Cladophora","Adult","Shear Stress","F300"
"124",4,25.6,25.6,25.6,"Hydraulic_limit2","Cladophora","Adult","Shear Stress","F300"
"125",1,111.530274939174,1.82396250687344,111.530274939174,"Q_limit1","SAS","Fry","Depth","F300"
"126",2,213.158591920881,8.67530369427447,213.158591920881,"Q_limit2","SAS","Fry","Depth","F300"
"127",3,3,3,3,"Hydraulic_limit1","SAS","Fry","Depth","F300"
"128",4,10,10,10,"Hydraulic_limit2","SAS","Fry","Depth","F300"
"129",1,1.97330164909363,1.97330164909363,1.97330164909363,"Q_limit1","SAS","Fry","Velocity","F300"
"130",2,90.9703862806448,0.0683905631303787,90.9703862806448,"Q_limit2","SAS","Fry","Velocity","F300"
"131",3,0,0.434818471278939,0,"Hydraulic_limit1","SAS","Fry","Velocity","F300"
"132",4,0.05,0.05,0.05,"Hydraulic_limit2","SAS","Fry","Velocity","F300"
"133",1,545.706285368723,25.233164765791,545.706285368723,"Q_limit1","Steelhead","Migration_Prolonged","Depth","F300"
"134",2,545.706285368723,25.233164765791,545.706285368723,"Q_limit2","Steelhead","Migration_Prolonged","Depth","F300"
"135",3,23,23,23,"Hydraulic_limit1","Steelhead","Migration_Prolonged","Depth","F300"
"136",4,23,23,23,"Hydraulic_limit2","Steelhead","Migration_Prolonged","Depth","F300"
"137",1,396.601434078536,18.4048741175448,396.601434078536,"Q_limit1","Steelhead","Migration","Depth","F300"
"138",2,396.601434078536,18.4048741175448,396.601434078536,"Q_limit2","Steelhead","Migration","Depth","F300"
"139",3,18,18,18,"Hydraulic_limit1","Steelhead","Migration","Depth","F300"
"140",4,18,18,18,"Hydraulic_limit2","Steelhead","Migration","Depth","F300"
"141",1,1.97330164909363,1.97330164909363,1.97330164909363,"Q_limit1","Steelhead","Migration_Prolonged","Velocity","F300"
"142",2,1940.1133617316,214.63224786904,1940.1133617316,"Q_limit2","Steelhead","Migration_Prolonged","Velocity","F300"
"143",3,0,0.186871834012401,0,"Hydraulic_limit1","Steelhead","Migration_Prolonged","Velocity","F300"
"144",4,2,2,2,"Hydraulic_limit2","Steelhead","Migration_Prolonged","Velocity","F300"
"145",1,1.97330164909363,1.97330164909363,1.97330164909363,"Q_limit1","Steelhead","Migration","Velocity","F300"
"146",2,4802.19502359256,2134.11062263119,4802.19502359256,"Q_limit2","Steelhead","Migration","Velocity","F300"
"147",3,0,0.186871834012401,0,"Hydraulic_limit1","Steelhead","Migration","Velocity","F300"
"148",4,3.1,3.1,3.1,"Hydraulic_limit2","Steelhead","Migration","Velocity","F300"
"149",1,252.300810161121,10.9622149876792,252.300810161121,"Q_limit1","Steelhead","Smolts","Depth","F300"
"150",2,252.300810161121,10.9622149876792,252.300810161121,"Q_limit2","Steelhead","Smolts","Depth","F300"
"151",3,12,12,12,"Hydraulic_limit1","Steelhead","Smolts","Depth","F300"
"152",4,12,12,12,"Hydraulic_limit2","Steelhead","Smolts","Depth","F300"
"153",1,5722.00598712965,416.861345783606,5722.00598712965,"Q_limit","Typha","Adult","Depth","F300"
"154",2,NA,NA,NA,"Q_limit","Typha","Adult","Depth","F300"
"155",3,NA,NA,NA,"Q_limit","Typha","Adult","Depth","F300"
"156",4,NA,NA,NA,"Q_limit","Typha","Adult","Depth","F300"
"157",5,235.81197449363,10.0190917412336,235.81197449363,"Q_limit","Typha","Adult","Depth","F300"
"158",6,4830.7332462779,147.723351407597,4830.7332462779,"Q_limit","Typha","Adult","Depth","F300"
"159",7,NA,NA,NA,"Q_limit","Typha","Adult","Depth","F300"
"160",8,NA,NA,NA,"Q_limit","Typha","Adult","Depth","F300"
"161",9,768.152915146995,34.6726423403973,768.152915146995,"Q_limit","Typha","Adult","Depth","F300"
"162",10,3639.74040733562,99.9357302587637,3639.74040733562,"Q_limit","Typha","Adult","Depth","F300"
"163",11,NA,NA,NA,"Q_limit","Typha","Adult","Depth","F300"
"164",12,NA,NA,NA,"Q_limit","Typha","Adult","Depth","F300"
"165",13,115.352961503653,115.353375658199,115.352961503653,"Hydraulic_limit","Typha","Adult","Depth","F300"
"166",14,NA,NA,NA,"Hydraulic_limit","Typha","Adult","Depth","F300"
"167",15,NA,NA,NA,"Hydraulic_limit","Typha","Adult","Depth","F300"
"168",16,NA,NA,NA,"Hydraulic_limit","Typha","Adult","Depth","F300"
"169",17,11.1854729858817,11.1856446564436,11.1854729858817,"Hydraulic_limit","Typha","Adult","Depth","F300"
"170",18,102.579881365304,102.580402688847,102.579881365304,"Hydraulic_limit","Typha","Adult","Depth","F300"
"171",19,NA,NA,NA,"Hydraulic_limit","Typha","Adult","Depth","F300"
"172",20,NA,NA,NA,"Hydraulic_limit","Typha","Adult","Depth","F300"
"173",21,29.3561624923584,29.3561446374425,29.3561624923584,"Hydraulic_limit","Typha","Adult","Depth","F300"
"174",22,84.4096989048926,78.6289166022835,84.4096989048926,"Hydraulic_limit","Typha","Adult","Depth","F300"
"175",23,NA,NA,NA,"Hydraulic_limit","Typha","Adult","Depth","F300"
"176",24,NA,NA,NA,"Hydraulic_limit","Typha","Adult","Depth","F300"
"177",1,670.111438204973,57.1809036065234,670.111438204973,"Q_limit","Typha","Adult","Velocity","F300"
"178",2,NA,NA,NA,"Q_limit","Typha","Adult","Velocity","F300"
"179",3,NA,NA,NA,"Q_limit","Typha","Adult","Velocity","F300"
"180",4,NA,NA,NA,"Q_limit","Typha","Adult","Velocity","F300"
"181",5,308.31280636527,5.37308989500165,308.31280636527,"Q_limit","Typha","Adult","Velocity","F300"
"182",6,NA,NA,NA,"Q_limit","Typha","Adult","Velocity","F300"
"183",7,NA,NA,NA,"Q_limit","Typha","Adult","Velocity","F300"
"184",8,NA,NA,NA,"Q_limit","Typha","Adult","Velocity","F300"
"185",9,97.0244916700597,NA,97.0244916700597,"Q_limit","Typha","Adult","Velocity","F300"
"186",10,NA,NA,NA,"Q_limit","Typha","Adult","Velocity","F300"
"187",11,NA,NA,NA,"Q_limit","Typha","Adult","Velocity","F300"
"188",12,NA,NA,NA,"Q_limit","Typha","Adult","Velocity","F300"
"189",13,1.05469494580178,1.05469148955522,1.05469494580178,"Hydraulic_limit","Typha","Adult","Velocity","F300"
"190",14,NA,NA,NA,"Hydraulic_limit","Typha","Adult","Velocity","F300"
"191",15,NA,NA,NA,"Hydraulic_limit","Typha","Adult","Velocity","F300"
"192",16,NA,NA,NA,"Hydraulic_limit","Typha","Adult","Velocity","F300"
"193",17,0.562586998767317,0.562586999030065,0.562586998767317,"Hydraulic_limit","Typha","Adult","Velocity","F300"
"194",18,NA,NA,NA,"Hydraulic_limit","Typha","Adult","Velocity","F300"
"195",19,NA,NA,NA,"Hydraulic_limit","Typha","Adult","Velocity","F300"
"196",20,NA,NA,NA,"Hydraulic_limit","Typha","Adult","Velocity","F300"
"197",21,0.0704824971780017,NA,0.0704824971780017,"Hydraulic_limit","Typha","Adult","Velocity","F300"
"198",22,NA,NA,NA,"Hydraulic_limit","Typha","Adult","Velocity","F300"
"199",23,NA,NA,NA,"Hydraulic_limit","Typha","Adult","Velocity","F300"
"200",24,NA,NA,NA,"Hydraulic_limit","Typha","Adult","Velocity","F300"
"201",1,793.688713156065,35.7220017611045,793.688713156065,"Q_limit","Typha","Seedling","Depth","F300"
"202",2,NA,NA,NA,"Q_limit","Typha","Seedling","Depth","F300"
"203",3,NA,NA,NA,"Q_limit","Typha","Seedling","Depth","F300"
"204",4,NA,NA,NA,"Q_limit","Typha","Seedling","Depth","F300"
"205",5,485.765506138015,22.5564068912422,485.765506138015,"Q_limit","Typha","Seedling","Depth","F300"
"206",6,NA,NA,NA,"Q_limit","Typha","Seedling","Depth","F300"
"207",7,NA,NA,NA,"Q_limit","Typha","Seedling","Depth","F300"
"208",8,NA,NA,NA,"Q_limit","Typha","Seedling","Depth","F300"
"209",9,NA,NA,NA,"Q_limit","Typha","Seedling","Depth","F300"
"210",10,NA,NA,NA,"Q_limit","Typha","Seedling","Depth","F300"
"211",11,NA,NA,NA,"Q_limit","Typha","Seedling","Depth","F300"
"212",12,NA,NA,NA,"Q_limit","Typha","Seedling","Depth","F300"
"213",13,30.0307118108969,30.0307026505878,30.0307118108969,"Hydraulic_limit","Typha","Seedling","Depth","F300"
"214",14,NA,NA,NA,"Hydraulic_limit","Typha","Seedling","Depth","F300"
"215",15,NA,NA,NA,"Hydraulic_limit","Typha","Seedling","Depth","F300"
"216",16,NA,NA,NA,"Hydraulic_limit","Typha","Seedling","Depth","F300"
"217",17,21.0871080457617,21.087055535701,21.0871080457617,"Hydraulic_limit","Typha","Seedling","Depth","F300"
"218",18,NA,NA,NA,"Hydraulic_limit","Typha","Seedling","Depth","F300"
"219",19,NA,NA,NA,"Hydraulic_limit","Typha","Seedling","Depth","F300"
"220",20,NA,NA,NA,"Hydraulic_limit","Typha","Seedling","Depth","F300"
"221",21,NA,NA,NA,"Hydraulic_limit","Typha","Seedling","Depth","F300"
"222",22,NA,NA,NA,"Hydraulic_limit","Typha","Seedling","Depth","F300"
"223",23,NA,NA,NA,"Hydraulic_limit","Typha","Seedling","Depth","F300"
"224",24,NA,NA,NA,"Hydraulic_limit","Typha","Seedling","Depth","F300"
"225",1,407.64798358013,18.9326999313353,407.64798358013,"Q_limit","Willow","Seedling","Depth","F300"
"226",2,NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"227",3,NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"228",4,NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"229",5,700.432064555578,31.8617178434012,700.432064555578,"Q_limit","Willow","Seedling","Depth","F300"
"230",6,NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"231",7,NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"232",8,NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"233",9,948.678167495192,41.9935038074848,948.678167495192,"Q_limit","Willow","Seedling","Depth","F300"
"234",10,NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"235",11,NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"236",12,NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"237",13,18.4014769877206,18.4013853951295,18.4014769877206,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"238",14,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"239",15,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"240",16,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"241",17,27.5198144970718,27.5199619516993,27.5198144970718,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"242",18,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"243",19,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"244",20,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"245",21,33.9503819886363,33.9504446209176,33.9503819886363,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"246",22,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"247",23,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"248",24,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"249",1,392.143966155598,1.17426265550444,392.143966155598,"Q_limit","Willow","Seedling","Shear","F300"
"250",2,NA,NA,NA,"Q_limit","Willow","Seedling","Shear","F300"
"251",3,NA,NA,NA,"Q_limit","Willow","Seedling","Shear","F300"
"252",4,NA,NA,NA,"Q_limit","Willow","Seedling","Shear","F300"
"253",5,NA,NA,NA,"Q_limit","Willow","Seedling","Shear","F300"
"254",6,NA,NA,NA,"Q_limit","Willow","Seedling","Shear","F300"
"255",7,NA,NA,NA,"Q_limit","Willow","Seedling","Shear","F300"
"256",8,NA,NA,NA,"Q_limit","Willow","Seedling","Shear","F300"
"257",9,NA,NA,NA,"Q_limit","Willow","Seedling","Shear","F300"
"258",10,NA,NA,NA,"Q_limit","Willow","Seedling","Shear","F300"
"259",11,NA,NA,NA,"Q_limit","Willow","Seedling","Shear","F300"
"260",12,NA,NA,NA,"Q_limit","Willow","Seedling","Shear","F300"
"261",13,0.533455392809608,0.533455392809608,0.533455392809608,"Hydraulic_limit","Willow","Seedling","Shear","F300"
"262",14,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Shear","F300"
"263",15,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Shear","F300"
"264",16,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Shear","F300"
"265",17,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Shear","F300"
"266",18,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Shear","F300"
"267",19,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Shear","F300"
"268",20,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Shear","F300"
"269",21,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Shear","F300"
"270",22,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Shear","F300"
"271",23,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Shear","F300"
"272",24,NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Shear","F300"
"273",1,35384.0078125,35384.0078125,35384.0078125,"Q_limit1","Willow","Adult","StreamPower","F300"
"274",2,35384.0078125,35384.0078125,35384.0078125,"Q_limit2","Willow","Adult","StreamPower","F300"
"275",3,4000,4000,4000,"Hydraulic_limit1","Willow","Adult","StreamPower","F300"
"276",4,4000,4000,4000,"Hydraulic_limit2","Willow","Adult","StreamPower","F300"
"277",1,134.778690695339,3.3871872871635,134.778690695339,"Q_limit1","Willow","Germination","Depth","F300"
"278",2,134.778690695339,3.3871872871635,134.778690695339,"Q_limit2","Willow","Germination","Depth","F300"
"279",3,5,5,5,"Hydraulic_limit1","Willow","Germination","Depth","F300"
"280",4,5,5,5,"Hydraulic_limit2","Willow","Germination","Depth","F300"
