"","TimePeriod","position","water_year","Node","Season","TimePercentage","Species","Life_Stage","Hydraulic","bottom_type","Suitability_Class"
"60","critical","MC",2013,"F37BHigh","Seasonal",2.58714596949891,"SAS","Fry","Depth","Soft","Low"
"61","critical","MC",2014,"F37BHigh","Seasonal",4.49346405228758,"SAS","Fry","Depth","Soft","Low"
"62","critical","MC",2015,"F37BHigh","Seasonal",5.63725490196078,"SAS","Fry","Depth","Soft","Low"
"63","critical","MC",2016,"F37BHigh","Seasonal",2.88671023965142,"SAS","Fry","Depth","Soft","Low"
"64","critical","LOB",2010,"F37BLow","Seasonal",0.0272331154684096,"SAS","Fry","Depth","Soft","Low"
"65","critical","LOB",2011,"F37BLow","Seasonal",0.0816993464052288,"SAS","Fry","Depth","Soft","Low"
"66","critical","LOB",2012,"F37BLow","Seasonal",0.0272331154684096,"SAS","Fry","Depth","Soft","Low"
"67","critical","LOB",2013,"F37BLow","Seasonal",0.0272331154684096,"SAS","Fry","Depth","Soft","Low"
"68","critical","LOB",2014,"F37BLow","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"69","critical","LOB",2015,"F37BLow","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"70","critical","LOB",2016,"F37BLow","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"71","critical","MC",2010,"F37BLow","Seasonal",1.63398692810458,"SAS","Fry","Depth","Soft","Low"
"72","critical","MC",2011,"F37BLow","Seasonal",1.25272331154684,"SAS","Fry","Depth","Soft","Low"
"73","critical","MC",2012,"F37BLow","Seasonal",0.65359477124183,"SAS","Fry","Depth","Soft","Low"
"74","critical","MC",2013,"F37BLow","Seasonal",0.626361655773421,"SAS","Fry","Depth","Soft","Low"
"75","critical","MC",2014,"F37BLow","Seasonal",1.1437908496732,"SAS","Fry","Depth","Soft","Low"
"76","critical","MC",2015,"F37BLow","Seasonal",0.953159041394335,"SAS","Fry","Depth","Soft","Low"
"77","critical","MC",2016,"F37BLow","Seasonal",0.762527233115468,"SAS","Fry","Depth","Soft","Low"
"78","critical","ROB",2010,"F37BLow","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"79","critical","ROB",2011,"F37BLow","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"80","critical","ROB",2012,"F37BLow","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"81","critical","ROB",2013,"F37BLow","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"82","critical","ROB",2014,"F37BLow","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"83","critical","ROB",2015,"F37BLow","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"84","critical","ROB",2016,"F37BLow","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"85","critical","MC",2010,"F45B","Seasonal",0.517429193899782,"SAS","Fry","Depth","Concrete","Low"
"86","critical","MC",2011,"F45B","Seasonal",1.47058823529412,"SAS","Fry","Depth","Concrete","Low"
"87","critical","MC",2012,"F45B","Seasonal",0.435729847494553,"SAS","Fry","Depth","Concrete","Low"
"88","critical","MC",2013,"F45B","Seasonal",0.65359477124183,"SAS","Fry","Depth","Concrete","Low"
"89","critical","MC",2014,"F45B","Seasonal",0.108932461873638,"SAS","Fry","Depth","Concrete","Low"
"90","critical","MC",2015,"F45B","Seasonal",0,"SAS","Fry","Depth","Concrete","Low"
"91","critical","MC",2016,"F45B","Seasonal",0.0544662309368192,"SAS","Fry","Depth","Concrete","Low"
"92","critical","LOB",2010,"F57C","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"93","critical","LOB",2011,"F57C","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"94","critical","LOB",2012,"F57C","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"95","critical","LOB",2013,"F57C","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"96","critical","LOB",2014,"F57C","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"97","critical","LOB",2015,"F57C","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"98","critical","LOB",2016,"F57C","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"99","critical","MC",2010,"F57C","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"100","critical","MC",2011,"F57C","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"101","critical","MC",2012,"F57C","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"102","critical","MC",2013,"F57C","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"103","critical","MC",2014,"F57C","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"104","critical","MC",2015,"F57C","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"105","critical","MC",2016,"F57C","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"106","critical","ROB",2010,"F57C","Seasonal",0.599128540305011,"SAS","Fry","Depth","Soft","Low"
"107","critical","ROB",2011,"F57C","Seasonal",0.163398692810458,"SAS","Fry","Depth","Soft","Low"
"108","critical","ROB",2012,"F57C","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"109","critical","ROB",2013,"F57C","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"110","critical","ROB",2014,"F57C","Seasonal",0.0816993464052288,"SAS","Fry","Depth","Soft","Low"
"111","critical","ROB",2015,"F57C","Seasonal",0.190631808278867,"SAS","Fry","Depth","Soft","Low"
"112","critical","ROB",2016,"F57C","Seasonal",0.0544662309368192,"SAS","Fry","Depth","Soft","Low"
"113","critical","LOB",2010,"GLEN","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"114","critical","LOB",2011,"GLEN","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"115","critical","LOB",2012,"GLEN","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"116","critical","LOB",2013,"GLEN","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"117","critical","LOB",2014,"GLEN","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"118","critical","LOB",2015,"GLEN","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"119","critical","LOB",2016,"GLEN","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"120","critical","MC",2010,"GLEN","Seasonal",2.04248366013072,"SAS","Fry","Depth","Soft","Low"
"121","critical","MC",2011,"GLEN","Seasonal",0.299564270152505,"SAS","Fry","Depth","Soft","Low"
"122","critical","MC",2012,"GLEN","Seasonal",0.245098039215686,"SAS","Fry","Depth","Soft","Low"
"123","critical","MC",2013,"GLEN","Seasonal",0.108932461873638,"SAS","Fry","Depth","Soft","Low"
"124","critical","MC",2014,"GLEN","Seasonal",0.190631808278867,"SAS","Fry","Depth","Soft","Low"
"125","critical","MC",2015,"GLEN","Seasonal",0.245098039215686,"SAS","Fry","Depth","Soft","Low"
"126","critical","MC",2016,"GLEN","Seasonal",0.190631808278867,"SAS","Fry","Depth","Soft","Low"
"127","critical","ROB",2010,"GLEN","Seasonal",0.272331154684096,"SAS","Fry","Depth","Soft","Low"
"128","critical","ROB",2011,"GLEN","Seasonal",1.1437908496732,"SAS","Fry","Depth","Soft","Low"
"129","critical","ROB",2012,"GLEN","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"130","critical","ROB",2013,"GLEN","Seasonal",0.789760348583878,"SAS","Fry","Depth","Soft","Low"
"131","critical","ROB",2014,"GLEN","Seasonal",3.75816993464052,"SAS","Fry","Depth","Soft","Low"
"132","critical","ROB",2015,"GLEN","Seasonal",16.0403050108932,"SAS","Fry","Depth","Soft","Low"
"133","critical","ROB",2016,"GLEN","Seasonal",16.6666666666667,"SAS","Fry","Depth","Soft","Low"
"134","critical","MC",2010,"LA1","Seasonal",0,"SAS","Fry","Depth","Concrete","Low"
"135","critical","MC",2011,"LA1","Seasonal",0,"SAS","Fry","Depth","Concrete","Low"
"136","critical","MC",2012,"LA1","Seasonal",0,"SAS","Fry","Depth","Concrete","Low"
"137","critical","MC",2013,"LA1","Seasonal",0,"SAS","Fry","Depth","Concrete","Low"
"138","critical","MC",2014,"LA1","Seasonal",0,"SAS","Fry","Depth","Concrete","Low"
"139","critical","MC",2015,"LA1","Seasonal",0,"SAS","Fry","Depth","Concrete","Low"
"140","critical","MC",2016,"LA1","Seasonal",0,"SAS","Fry","Depth","Concrete","Low"
"141","critical","LOB",2010,"LA11","Seasonal",3.07734204793028,"SAS","Fry","Depth","Soft","Low"
"142","critical","LOB",2011,"LA11","Seasonal",0.599128540305011,"SAS","Fry","Depth","Soft","Low"
"143","critical","LOB",2012,"LA11","Seasonal",0.299564270152505,"SAS","Fry","Depth","Soft","Low"
"144","critical","LOB",2013,"LA11","Seasonal",0.190631808278867,"SAS","Fry","Depth","Soft","Low"
"145","critical","LOB",2014,"LA11","Seasonal",0.408496732026144,"SAS","Fry","Depth","Soft","Low"
"146","critical","LOB",2015,"LA11","Seasonal",0.599128540305011,"SAS","Fry","Depth","Soft","Low"
"147","critical","LOB",2016,"LA11","Seasonal",0.245098039215686,"SAS","Fry","Depth","Soft","Low"
"148","critical","MC",2010,"LA11","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"149","critical","MC",2011,"LA11","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"150","critical","MC",2012,"LA11","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"151","critical","MC",2013,"LA11","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"152","critical","MC",2014,"LA11","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"153","critical","MC",2015,"LA11","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"154","critical","MC",2016,"LA11","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"155","critical","ROB",2010,"LA11","Seasonal",2.69607843137255,"SAS","Fry","Depth","Soft","Low"
"156","critical","ROB",2011,"LA11","Seasonal",0.272331154684096,"SAS","Fry","Depth","Soft","Low"
"157","critical","ROB",2012,"LA11","Seasonal",0.0544662309368192,"SAS","Fry","Depth","Soft","Low"
"158","critical","ROB",2013,"LA11","Seasonal",0.0272331154684096,"SAS","Fry","Depth","Soft","Low"
"159","critical","ROB",2014,"LA11","Seasonal",0.136165577342048,"SAS","Fry","Depth","Soft","Low"
"160","critical","ROB",2015,"LA11","Seasonal",0.136165577342048,"SAS","Fry","Depth","Soft","Low"
"161","critical","ROB",2016,"LA11","Seasonal",0.245098039215686,"SAS","Fry","Depth","Soft","Low"
"162","critical","MC",2010,"LA13","Seasonal",88.2897603485839,"SAS","Fry","Depth","Concrete","High"
"163","critical","MC",2011,"LA13","Seasonal",96.4324618736383,"SAS","Fry","Depth","Concrete","High"
"164","critical","MC",2012,"LA13","Seasonal",99.1013071895425,"SAS","Fry","Depth","Concrete","High"
"165","critical","MC",2013,"LA13","Seasonal",99.1557734204793,"SAS","Fry","Depth","Concrete","High"
"166","critical","MC",2014,"LA13","Seasonal",98.6383442265795,"SAS","Fry","Depth","Concrete","High"
"167","critical","MC",2015,"LA13","Seasonal",98.4477124183007,"SAS","Fry","Depth","Concrete","High"
"168","critical","MC",2016,"LA13","Seasonal",99.2919389978213,"SAS","Fry","Depth","Concrete","High"
"169","critical","LOB",2010,"LA14","Seasonal",18.7636165577342,"SAS","Fry","Depth","Soft","Low"
"170","critical","LOB",2011,"LA14","Seasonal",40.6590413943355,"SAS","Fry","Depth","Soft","Partial"
"171","critical","LOB",2012,"LA14","Seasonal",1.66122004357298,"SAS","Fry","Depth","Soft","Low"
"172","critical","LOB",2013,"LA14","Seasonal",28.0501089324619,"SAS","Fry","Depth","Soft","Partial"
"173","critical","LOB",2014,"LA14","Seasonal",73.0119825708061,"SAS","Fry","Depth","Soft","Partial"
"174","critical","LOB",2015,"LA14","Seasonal",88.7799564270153,"SAS","Fry","Depth","Soft","High"
"175","critical","LOB",2016,"LA14","Seasonal",81.4814814814815,"SAS","Fry","Depth","Soft","High"
"176","critical","MC",2010,"LA14","Seasonal",3.51307189542484,"SAS","Fry","Depth","Soft","Low"
"177","critical","MC",2011,"LA14","Seasonal",0.299564270152505,"SAS","Fry","Depth","Soft","Low"
"178","critical","MC",2012,"LA14","Seasonal",0.0272331154684096,"SAS","Fry","Depth","Soft","Low"
"179","critical","MC",2013,"LA14","Seasonal",0.0544662309368192,"SAS","Fry","Depth","Soft","Low"
"180","critical","MC",2014,"LA14","Seasonal",0.136165577342048,"SAS","Fry","Depth","Soft","Low"
"181","critical","MC",2015,"LA14","Seasonal",0.108932461873638,"SAS","Fry","Depth","Soft","Low"
"182","critical","MC",2016,"LA14","Seasonal",0.108932461873638,"SAS","Fry","Depth","Soft","Low"
"183","critical","ROB",2010,"LA14","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"184","critical","ROB",2012,"LA14","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"185","critical","ROB",2013,"LA14","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"186","critical","ROB",2014,"LA14","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"187","critical","ROB",2015,"LA14","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"188","critical","ROB",2016,"LA14","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"189","critical","LOB",2010,"LA2","Seasonal",0.245098039215686,"SAS","Fry","Depth","Soft","Low"
"190","critical","LOB",2011,"LA2","Seasonal",0.217864923747277,"SAS","Fry","Depth","Soft","Low"
"191","critical","LOB",2012,"LA2","Seasonal",0.0272331154684096,"SAS","Fry","Depth","Soft","Low"
"192","critical","LOB",2013,"LA2","Seasonal",0.190631808278867,"SAS","Fry","Depth","Soft","Low"
"193","critical","LOB",2014,"LA2","Seasonal",0.108932461873638,"SAS","Fry","Depth","Soft","Low"
"194","critical","LOB",2015,"LA2","Seasonal",0.0816993464052288,"SAS","Fry","Depth","Soft","Low"
"195","critical","LOB",2016,"LA2","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"196","critical","MC",2010,"LA2","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"197","critical","MC",2011,"LA2","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"198","critical","MC",2012,"LA2","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"199","critical","MC",2013,"LA2","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"200","critical","MC",2014,"LA2","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"201","critical","MC",2015,"LA2","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"202","critical","MC",2016,"LA2","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"203","critical","ROB",2010,"LA2","Seasonal",0.326797385620915,"SAS","Fry","Depth","Soft","Low"
"204","critical","ROB",2011,"LA2","Seasonal",0.163398692810458,"SAS","Fry","Depth","Soft","Low"
"205","critical","ROB",2012,"LA2","Seasonal",0.0816993464052288,"SAS","Fry","Depth","Soft","Low"
"206","critical","ROB",2013,"LA2","Seasonal",0.0544662309368192,"SAS","Fry","Depth","Soft","Low"
"207","critical","ROB",2014,"LA2","Seasonal",0.163398692810458,"SAS","Fry","Depth","Soft","Low"
"208","critical","ROB",2015,"LA2","Seasonal",0.163398692810458,"SAS","Fry","Depth","Soft","Low"
"209","critical","ROB",2016,"LA2","Seasonal",0.136165577342048,"SAS","Fry","Depth","Soft","Low"
"210","critical","LOB",2010,"LA20","Seasonal",0.217864923747277,"SAS","Fry","Depth","Soft","Low"
"211","critical","LOB",2011,"LA20","Seasonal",0.245098039215686,"SAS","Fry","Depth","Soft","Low"
"212","critical","LOB",2012,"LA20","Seasonal",0.0272331154684096,"SAS","Fry","Depth","Soft","Low"
"213","critical","LOB",2013,"LA20","Seasonal",0.0816993464052288,"SAS","Fry","Depth","Soft","Low"
"214","critical","LOB",2014,"LA20","Seasonal",0.108932461873638,"SAS","Fry","Depth","Soft","Low"
"215","critical","LOB",2015,"LA20","Seasonal",0.163398692810458,"SAS","Fry","Depth","Soft","Low"
"216","critical","LOB",2016,"LA20","Seasonal",0.0544662309368192,"SAS","Fry","Depth","Soft","Low"
"217","critical","MC",2010,"LA20","Seasonal",1.17102396514161,"SAS","Fry","Depth","Soft","Low"
"218","critical","MC",2011,"LA20","Seasonal",14.3246187363834,"SAS","Fry","Depth","Soft","Low"
"219","critical","MC",2012,"LA20","Seasonal",2.39651416122004,"SAS","Fry","Depth","Soft","Low"
"220","critical","MC",2013,"LA20","Seasonal",4.95642701525054,"SAS","Fry","Depth","Soft","Low"
"221","critical","MC",2014,"LA20","Seasonal",20.8877995642701,"SAS","Fry","Depth","Soft","Low"
"222","critical","MC",2015,"LA20","Seasonal",16.5032679738562,"SAS","Fry","Depth","Soft","Low"
"223","critical","MC",2016,"LA20","Seasonal",21.9498910675381,"SAS","Fry","Depth","Soft","Low"
"224","critical","ROB",2010,"LA20","Seasonal",0.163398692810458,"SAS","Fry","Depth","Soft","Low"
"225","critical","ROB",2011,"LA20","Seasonal",0.245098039215686,"SAS","Fry","Depth","Soft","Low"
"226","critical","ROB",2012,"LA20","Seasonal",0.0272331154684096,"SAS","Fry","Depth","Soft","Low"
"227","critical","ROB",2013,"LA20","Seasonal",0.0816993464052288,"SAS","Fry","Depth","Soft","Low"
"228","critical","ROB",2014,"LA20","Seasonal",0.108932461873638,"SAS","Fry","Depth","Soft","Low"
"229","critical","ROB",2015,"LA20","Seasonal",0.163398692810458,"SAS","Fry","Depth","Soft","Low"
"230","critical","ROB",2016,"LA20","Seasonal",0.0816993464052288,"SAS","Fry","Depth","Soft","Low"
"231","critical","LOB",2010,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"232","critical","LOB",2011,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"233","critical","LOB",2012,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"234","critical","LOB",2013,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"235","critical","LOB",2014,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"236","critical","LOB",2015,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"237","critical","LOB",2016,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"238","critical","MC",2010,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"239","critical","MC",2011,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"240","critical","MC",2012,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"241","critical","MC",2013,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"242","critical","MC",2014,"LA202","Seasonal",0.190631808278867,"SAS","Fry","Depth","Soft","Low"
"243","critical","MC",2015,"LA202","Seasonal",0.0272331154684096,"SAS","Fry","Depth","Soft","Low"
"244","critical","MC",2016,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"245","critical","ROB",2010,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"246","critical","ROB",2011,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"247","critical","ROB",2012,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"248","critical","ROB",2013,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"249","critical","ROB",2014,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"250","critical","ROB",2015,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"251","critical","ROB",2016,"LA202","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"252","critical","LOB",2010,"LA3","Seasonal",87.3638344226579,"SAS","Fry","Depth","Soft","High"
"253","critical","LOB",2011,"LA3","Seasonal",95.0708061002179,"SAS","Fry","Depth","Soft","High"
"254","critical","LOB",2012,"LA3","Seasonal",96.1873638344227,"SAS","Fry","Depth","Soft","High"
"255","critical","LOB",2013,"LA3","Seasonal",57.843137254902,"SAS","Fry","Depth","Soft","Partial"
"256","critical","LOB",2014,"LA3","Seasonal",67.7559912854031,"SAS","Fry","Depth","Soft","Partial"
"257","critical","LOB",2015,"LA3","Seasonal",73.7745098039216,"SAS","Fry","Depth","Soft","Partial"
"258","critical","LOB",2016,"LA3","Seasonal",88.8344226579521,"SAS","Fry","Depth","Soft","High"
"259","critical","MC",2010,"LA3","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"260","critical","MC",2011,"LA3","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"261","critical","MC",2012,"LA3","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"262","critical","MC",2013,"LA3","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"263","critical","MC",2014,"LA3","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"264","critical","MC",2015,"LA3","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"265","critical","MC",2016,"LA3","Seasonal",0,"SAS","Fry","Depth","Soft","Low"
"266","critical","ROB",2010,"LA3","Seasonal",87.3638344226579,"SAS","Fry","Depth","Soft","High"
"267","critical","ROB",2011,"LA3","Seasonal",95.0708061002179,"SAS","Fry","Depth","Soft","High"
"268","critical","ROB",2012,"LA3","Seasonal",96.1873638344227,"SAS","Fry","Depth","Soft","High"
"269","critical","ROB",2013,"LA3","Seasonal",57.843137254902,"SAS","Fry","Depth","Soft","Partial"
"270","critical","ROB",2014,"LA3","Seasonal",67.7559912854031,"SAS","Fry","Depth","Soft","Partial"
"271","critical","ROB",2015,"LA3","Seasonal",73.7745098039216,"SAS","Fry","Depth","Soft","Partial"
"272","critical","ROB",2016,"LA3","Seasonal",88.8344226579521,"SAS","Fry","Depth","Soft","High"
"273","critical","LOB",2010,"LA8","Seasonal",0.136165577342048,"SAS","Fry","Depth","Soft","Low"
"274","critical","LOB",2011,"LA8","Seasonal",0.735294117647059,"SAS","Fry","Depth","Soft","Low"
"275","critical","LOB",2012,"LA8","Seasonal",0.462962962962963,"SAS","Fry","Depth","Soft","Low"
