"","V1","V2","V3","Type","Species","Life_Stage","Hydraulic","Node"
"1",167.950284227855,123.112862848728,304.032657498806,"Q_limit","Willow","Seedling","Depth","F37B"
"2",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F37B"
"3",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F37B"
"4",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F37B"
"5",160.366993324707,108.718838673734,301.354316462456,"Q_limit","Willow","Seedling","Depth","F37B"
"6",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F37B"
"7",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F37B"
"8",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F37B"
"9",148.414541257056,76.207053032204,298.675975426106,"Q_limit","Willow","Seedling","Depth","F37B"
"10",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F37B"
"11",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F37B"
"12",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F37B"
"13",33.9501616565365,33.9502695103077,33.9504438415397,"Hydraulic_limit","Willow","Seedling","Depth","F37B"
"14",NA,NA,33.9504438415397,"Hydraulic_limit","Willow","Seedling","Depth","F37B"
"15",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F37B"
"16",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F37B"
"17",27.5195977868021,27.5198897223651,27.5199615192392,"Hydraulic_limit","Willow","Seedling","Depth","F37B"
"18",NA,NA,27.5199615192392,"Hydraulic_limit","Willow","Seedling","Depth","F37B"
"19",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F37B"
"20",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F37B"
"21",18.401225386818,18.4014847115744,18.4014871271614,"Hydraulic_limit","Willow","Seedling","Depth","F37B"
"22",NA,NA,18.4014871271614,"Hydraulic_limit","Willow","Seedling","Depth","F37B"
"23",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F37B"
"24",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F37B"
