"","Low","Medium","High","Position","Species","Life_Stage","Hydraulic","Node"
"1","Q < 0","Q <= newx2a","Q <= newx3a","shear_pa_MC","Willow","Seedling","Shear","F319"
"2",NA,NA,NA,"shear_pa_MC","Willow","Seedling","Shear","F319"
"3",NA,NA,NA,"shear_pa_MC","Willow","Seedling","Shear","F319"
