"","year","season","position","water_year","Probability_Threshold","value"
"1",2010,"non_critical","MC",2010,"Low",100
"2",2011,"non_critical","MC",2010,"Low",100
"3",2011,"critical","MC",2010,"Low",100
"4",2011,"non_critical","MC",2011,"Low",100
"5",2012,"non_critical","MC",2011,"Low",100
"6",2012,"critical","MC",2011,"Low",100
"7",2012,"non_critical","MC",2012,"Low",100
"8",2013,"non_critical","MC",2012,"Low",100
"9",2013,"critical","MC",2012,"Low",100
"10",2013,"non_critical","MC",2013,"Low",100
"11",2014,"non_critical","MC",2013,"Low",100
"12",2014,"critical","MC",2013,"Low",100
"13",2014,"non_critical","MC",2014,"Low",100
"14",2015,"non_critical","MC",2014,"Low",100
"15",2015,"critical","MC",2014,"Low",100
"16",2015,"non_critical","MC",2015,"Low",100
"17",2016,"non_critical","MC",2015,"Low",100
"18",2016,"critical","MC",2015,"Low",100
"19",2016,"non_critical","MC",2016,"Low",100
"20",2017,"non_critical","MC",2016,"Low",100
"21",2017,"critical","MC",2016,"Low",100
"22",2010,"non_critical","MC",2010,"Medium",0.274003881721658
"23",2011,"non_critical","MC",2010,"Medium",0.274003881721658
"24",2011,"critical","MC",2010,"Medium",0.274003881721658
"25",2011,"non_critical","MC",2011,"Medium",0.216302367941712
"26",2012,"non_critical","MC",2011,"Medium",0.216302367941712
"27",2012,"critical","MC",2011,"Medium",0.216302367941712
"28",2012,"non_critical","MC",2012,"Medium",0.194063926940639
"29",2013,"non_critical","MC",2012,"Medium",0.194063926940639
"30",2013,"critical","MC",2012,"Medium",0.194063926940639
"31",2013,"non_critical","MC",2013,"Medium",0.102739726027397
"32",2014,"non_critical","MC",2013,"Medium",0.102739726027397
"33",2014,"critical","MC",2013,"Medium",0.102739726027397
"34",2014,"non_critical","MC",2014,"Medium",0.21689497716895
"35",2015,"non_critical","MC",2014,"Medium",0.21689497716895
"36",2015,"critical","MC",2014,"Medium",0.21689497716895
"37",2015,"non_critical","MC",2015,"Medium",0.011384335154827
"38",2016,"non_critical","MC",2015,"Medium",0.011384335154827
"39",2016,"critical","MC",2015,"Medium",0.011384335154827
"40",2016,"non_critical","MC",2016,"Medium",0.0342465753424658
"41",2017,"non_critical","MC",2016,"Medium",0.0342465753424658
"42",2017,"critical","MC",2016,"Medium",0.0342465753424658
"43",2010,"non_critical","MC",2010,"High",0.194086082886174
"44",2011,"non_critical","MC",2010,"High",0.194086082886174
"45",2011,"critical","MC",2010,"High",0.194086082886174
"46",2011,"non_critical","MC",2011,"High",0.102459016393443
"47",2012,"non_critical","MC",2011,"High",0.102459016393443
"48",2012,"critical","MC",2011,"High",0.102459016393443
"49",2012,"non_critical","MC",2012,"High",0.136986301369863
