"","year","season","position","Probability_Threshold","value"
"1",2010,"non_critical","MC","Low",0.407793384685093
"2",2011,"non_critical","MC","Low",1.03881278538813
"3",2011,"critical","MC","Low",1.03881278538813
"4",2012,"non_critical","MC","Low",4.31466302367942
"5",2012,"critical","MC","Low",4.31466302367942
"6",2013,"non_critical","MC","Low",7.44292237442922
"7",2013,"critical","MC","Low",7.44292237442922
"8",2014,"non_critical","MC","Low",11.4497716894977
"9",2014,"critical","MC","Low",11.4497716894977
"10",2015,"non_critical","MC","Low",23.2077625570776
"11",2015,"critical","MC","Low",23.2077625570776
"12",2016,"non_critical","MC","Low",26.4002732240437
"13",2016,"critical","MC","Low",26.4002732240437
"14",2017,"non_critical","MC","Low",16.5445665445665
"15",2017,"critical","MC","Low",16.5445665445665
"16",2010,"non_critical","LOB","Low",85.6366107838695
"17",2011,"non_critical","LOB","Low",95.6963470319635
"18",2011,"critical","LOB","Low",95.6963470319635
"19",2012,"non_critical","LOB","Low",97.4157559198543
"20",2012,"critical","LOB","Low",97.4157559198543
"21",2013,"non_critical","LOB","Low",98.6986301369863
"22",2013,"critical","LOB","Low",98.6986301369863
"23",2014,"non_critical","LOB","Low",98.162100456621
"24",2014,"critical","LOB","Low",98.162100456621
"25",2015,"non_critical","LOB","Low",98.5388127853881
"26",2015,"critical","LOB","Low",98.5388127853881
"27",2016,"non_critical","LOB","Low",97.7345173041894
"28",2016,"critical","LOB","Low",97.7345173041894
"29",2017,"non_critical","LOB","Low",95.8943833943834
"30",2017,"critical","LOB","Low",95.8943833943834
"31",2010,"non_critical","ROB","Low",85.6366107838695
"32",2011,"non_critical","ROB","Low",95.6963470319635
"33",2011,"critical","ROB","Low",95.6963470319635
"34",2012,"non_critical","ROB","Low",97.4157559198543
"35",2012,"critical","ROB","Low",97.4157559198543
"36",2013,"non_critical","ROB","Low",98.6986301369863
"37",2013,"critical","ROB","Low",98.6986301369863
"38",2014,"non_critical","ROB","Low",98.162100456621
"39",2014,"critical","ROB","Low",98.162100456621
"40",2015,"non_critical","ROB","Low",98.5388127853881
"41",2015,"critical","ROB","Low",98.5388127853881
"42",2016,"non_critical","ROB","Low",97.7345173041894
"43",2016,"critical","ROB","Low",97.7345173041894
"44",2017,"non_critical","ROB","Low",95.8943833943834
"45",2017,"critical","ROB","Low",95.8943833943834
"46",2010,"non_critical","MC","Medium",0
"47",2011,"non_critical","MC","Medium",0.0228310502283105
"48",2011,"critical","MC","Medium",0.0228310502283105
"49",2012,"non_critical","MC","Medium",0
"50",2012,"critical","MC","Medium",0
"51",2013,"non_critical","MC","Medium",0
"52",2013,"critical","MC","Medium",0
"53",2014,"non_critical","MC","Medium",0.045662100456621
"54",2014,"critical","MC","Medium",0.045662100456621
"55",2015,"non_critical","MC","Medium",0.0570776255707763
