"","V1","Type","Species","Life_Stage","Hydraulic","Node"
"1",62.577335357666,"Q_limit1","Steelhead","Smolts","Depth","LA1"
"2",62.577335357666,"Q_limit2","Steelhead","Smolts","Depth","LA1"
"3",12,"Hydraulic_limit1","Steelhead","Smolts","Depth","LA1"
"4",12,"Hydraulic_limit2","Steelhead","Smolts","Depth","LA1"
