"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",1334.56804400209,479.099613049408,2596.54798766859,"Typha","Seedling","Depth","LA11"
"2",NA,NA,NA,"Typha","Seedling","Depth","LA11"
"3",NA,NA,NA,"Typha","Seedling","Depth","LA11"
"4",NA,NA,NA,"Typha","Seedling","Depth","LA11"
"5",971.427023952426,246.270490358482,1775.98192378848,"Typha","Seedling","Depth","LA11"
"6",NA,NA,NA,"Typha","Seedling","Depth","LA11"
"7",NA,NA,NA,"Typha","Seedling","Depth","LA11"
"8",NA,NA,NA,"Typha","Seedling","Depth","LA11"
"9",NA,NA,NA,"Typha","Seedling","Depth","LA11"
"10",NA,NA,NA,"Typha","Seedling","Depth","LA11"
"11",NA,NA,NA,"Typha","Seedling","Depth","LA11"
"12",NA,NA,NA,"Typha","Seedling","Depth","LA11"
