"","Thresh","Position","Species","Life_Stage","Hydraulic","Node"
"1","Q >= newx1a & Q <= newx2a","depth_cm_MC","SAS","Fry","Depth","LA1"
"2",NA,"depth_cm_MC","SAS","Fry","Depth","LA1"
"3",NA,"depth_cm_MC","SAS","Fry","Depth","LA1"
