"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",164.216760270188,NA,164.216760270188,"Willow","Seedling","Depth","LA3"
"2",NA,NA,NA,"Willow","Seedling","Depth","LA3"
"3",NA,NA,NA,"Willow","Seedling","Depth","LA3"
"4",NA,NA,NA,"Willow","Seedling","Depth","LA3"
"5",291.856670208163,NA,291.856670208163,"Willow","Seedling","Depth","LA3"
"6",NA,NA,NA,"Willow","Seedling","Depth","LA3"
"7",NA,NA,NA,"Willow","Seedling","Depth","LA3"
"8",NA,NA,NA,"Willow","Seedling","Depth","LA3"
"9",399.557443937662,77.7141805124018,399.557443937662,"Willow","Seedling","Depth","LA3"
"10",NA,NA,NA,"Willow","Seedling","Depth","LA3"
"11",NA,NA,NA,"Willow","Seedling","Depth","LA3"
"12",NA,NA,NA,"Willow","Seedling","Depth","LA3"
