"","V1","V2","V3","Type","Species","Life_Stage","Hydraulic","Node"
"1",111.300155639648,1.97330164909363,111.300155639648,"Q_limit1","SAS","Fry","Velocity","F300"
"2",111.298544010996,1.35196845782638,111.298544010996,"Q_limit2","SAS","Fry","Velocity","F300"
"3",0,0,0,"Hydraulic_limit1","SAS","Fry","Velocity","F300"
"4",0.05,0.05,0.05,"Hydraulic_limit2","SAS","Fry","Velocity","F300"
