"","Low","Medium","High","Position","Species","Life_Stage","Hydraulic","Node"
"1","Q > min_limit & Q <= newx1a","Q >= newx2a[1] & Q <= newx2a[2]","Q >= newx3a[1] & Q <= newx3a[2]","depth_cm_MC","Typha","Adult","Depth","LA13"
"2",NA,NA,NA,"depth_cm_MC","Typha","Adult","Depth","LA13"
"3",NA,NA,NA,"depth_cm_MC","Typha","Adult","Depth","LA13"
