"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",NA,22.9843254089355,NA,"SAS","Fry","Velocity","GLEN"
"2",22.9843254089355,48.4306756065148,22.9843254089355,"SAS","Fry","Velocity","GLEN"
