"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",284.344875017162,590.351689165268,190.341221530787,"Willow","Seedling","Depth","LA14"
"2",NA,NA,NA,"Willow","Seedling","Depth","LA14"
"3",NA,NA,NA,"Willow","Seedling","Depth","LA14"
"4",NA,NA,NA,"Willow","Seedling","Depth","LA14"
"5",588.364837820534,1071.61643103549,409.122906535191,"Willow","Seedling","Depth","LA14"
"6",NA,NA,NA,"Willow","Seedling","Depth","LA14"
"7",NA,NA,NA,"Willow","Seedling","Depth","LA14"
"8",NA,NA,NA,"Willow","Seedling","Depth","LA14"
"9",851.930897796858,1446.86753320055,606.325254656769,"Willow","Seedling","Depth","LA14"
"10",NA,NA,NA,"Willow","Seedling","Depth","LA14"
"11",NA,NA,NA,"Willow","Seedling","Depth","LA14"
"12",NA,NA,NA,"Willow","Seedling","Depth","LA14"
