"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",46.5073356628418,46.5073356628418,46.5073356628418,"Steelhead","Migration","Velocity","LA8"
"2",1854.16186739012,653.001129288694,1948.78598790385,"Steelhead","Migration","Velocity","LA8"
