"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",0,0.000877154626245179,0,"Steelhead","Migration","Velocity","F37B_High"
"2",0,3369.2626953125,0,"Steelhead","Migration","Velocity","F37B_High"
