"","V1","V2","V3","Type","Species","Life_Stage","Hydraulic","Node"
"1",22.9843254089355,452.607833992916,149.537713095653,"Q_limit","Willow","Seedling","Depth","GLEN"
"2",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","GLEN"
"3",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","GLEN"
"4",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","GLEN"
"5",53.9027544221038,594.730148411319,195.564402827279,"Q_limit","Willow","Seedling","Depth","GLEN"
"6",NA,NA,199.931948902068,"Q_limit","Willow","Seedling","Depth","GLEN"
"7",NA,NA,250.493996888254,"Q_limit","Willow","Seedling","Depth","GLEN"
"8",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","GLEN"
"9",131.814401716406,706.227077400799,325.373416041372,"Q_limit","Willow","Seedling","Depth","GLEN"
"10",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","GLEN"
"11",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","GLEN"
"12",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","GLEN"
"13",23.0466049484051,18.4014118615641,18.4014876180961,"Hydraulic_limit","Willow","Seedling","Depth","GLEN"
"14",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","GLEN"
"15",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","GLEN"
"16",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","GLEN"
"17",27.5199621525595,27.5199620749837,27.5199598910651,"Hydraulic_limit","Willow","Seedling","Depth","GLEN"
"18",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","GLEN"
"19",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","GLEN"
"20",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","GLEN"
"21",33.9504446087884,33.9502702448702,33.9504388573814,"Hydraulic_limit","Willow","Seedling","Depth","GLEN"
"22",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","GLEN"
"23",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","GLEN"
"24",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","GLEN"
