"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",4012.49858818808,7040.0336143493,5817.68849670284,"Typha","Adult","Depth","GLEN"
"2",NA,NA,NA,"Typha","Adult","Depth","GLEN"
"3",NA,NA,NA,"Typha","Adult","Depth","GLEN"
"4",NA,NA,NA,"Typha","Adult","Depth","GLEN"
"5",41.995425849301,291.363421929905,75.7534856007964,"Typha","Adult","Depth","GLEN"
"6",3209.09280808636,6070.44202906412,4738.31675791761,"Typha","Adult","Depth","GLEN"
"7",NA,NA,NA,"Typha","Adult","Depth","GLEN"
"8",NA,NA,NA,"Typha","Adult","Depth","GLEN"
"9",283.251085733705,1183.97536172529,484.876384607047,"Typha","Adult","Depth","GLEN"
"10",2210.14757348273,4742.80985622596,3360.04239862566,"Typha","Adult","Depth","GLEN"
"11",NA,NA,NA,"Typha","Adult","Depth","GLEN"
"12",NA,NA,NA,"Typha","Adult","Depth","GLEN"
