"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",1251.64426456585,6532.44939427327,1110.15078618632,"Typha","Adult","Velocity","GLEN"
"2",NA,NA,NA,"Typha","Adult","Velocity","GLEN"
"3",NA,NA,NA,"Typha","Adult","Velocity","GLEN"
"4",NA,NA,NA,"Typha","Adult","Velocity","GLEN"
"5",199.629879545566,1982.13734220856,292.424318975847,"Typha","Adult","Velocity","GLEN"
"6",NA,NA,NA,"Typha","Adult","Velocity","GLEN"
"7",NA,NA,NA,"Typha","Adult","Velocity","GLEN"
"8",NA,NA,NA,"Typha","Adult","Velocity","GLEN"
"9",NA,NA,NA,"Typha","Adult","Velocity","GLEN"
"10",NA,NA,NA,"Typha","Adult","Velocity","GLEN"
"11",NA,NA,NA,"Typha","Adult","Velocity","GLEN"
"12",NA,NA,NA,"Typha","Adult","Velocity","GLEN"
