"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",247.818368863911,24.5054531097412,614.980286845501,"Steelhead","Smolts","Velocity","LA11"
"2",434.338265482569,24.5054531097412,939.809864391236,"Steelhead","Smolts","Velocity","LA11"
