"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",10.5950878869639,0.599386769322598,10.5950878869639,"SAS","Fry","Depth","F300"
"2",99.7954011499838,5.2573638772401,99.7954011499838,"SAS","Fry","Depth","F300"
