"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",9911.55644136569,7338.24360120388,9911.55644136569,"SAS","Adult","Velocity","LA3"
"2",NA,NA,NA,"SAS","Adult","Velocity","LA3"
"3",NA,NA,NA,"SAS","Adult","Velocity","LA3"
"4",NA,NA,NA,"SAS","Adult","Velocity","LA3"
"5",246.268309590265,4787.01977892278,246.268309590265,"SAS","Adult","Velocity","LA3"
"6",6786.77927318888,NA,6786.77927318888,"SAS","Adult","Velocity","LA3"
"7",NA,NA,NA,"SAS","Adult","Velocity","LA3"
"8",NA,NA,NA,"SAS","Adult","Velocity","LA3"
"9",646.232268085031,193.833633110271,646.232268085031,"SAS","Adult","Velocity","LA3"
"10",4685.24872225015,3087.51469575271,4685.24872225015,"SAS","Adult","Velocity","LA3"
"11",NA,NA,NA,"SAS","Adult","Velocity","LA3"
"12",NA,NA,NA,"SAS","Adult","Velocity","LA3"
