"","Thresh","Position","Species","Life_Stage","Hydraulic","Node"
"1","Q >= newx1a","depth_cm_LOB","Steelhead","Smolts","Depth","LA2"
"2","Q >= newx1a","depth_cm_MC","Steelhead","Smolts","Depth","LA2"
"3","Q >= newx1a","depth_cm_ROB","Steelhead","Smolts","Depth","LA2"
