"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",275.971389432742,94.3122322426725,659.795727021901,"SAS","Adult","Velocity","LA11"
"2",899.25910970919,NA,4333.52057963303,"SAS","Adult","Velocity","LA11"
"3",NA,NA,NA,"SAS","Adult","Velocity","LA11"
"4",NA,NA,NA,"SAS","Adult","Velocity","LA11"
"5",329.302700974031,42.5311256987423,747.054952204694,"SAS","Adult","Velocity","LA11"
"6",751.961807806763,NA,2950.5065348328,"SAS","Adult","Velocity","LA11"
"7",NA,NA,NA,"SAS","Adult","Velocity","LA11"
"8",NA,NA,NA,"SAS","Adult","Velocity","LA11"
"9",382.195962732096,NA,839.416879126751,"SAS","Adult","Velocity","LA11"
"10",647.642189492758,NA,1992.05405821001,"SAS","Adult","Velocity","LA11"
"11",NA,NA,NA,"SAS","Adult","Velocity","LA11"
"12",NA,NA,NA,"SAS","Adult","Velocity","LA11"
