"","month","water_year","position","days_per_month_low","days_per_month_medium","days_per_month_high"
"1",1,2010,"LOB",0,31,31
"2",1,2010,"MC",31,30,28
"3",1,2010,"ROB",0,31,31
"4",1,2011,"LOB",0,31,31
"5",1,2011,"MC",31,29,27
"6",1,2011,"ROB",0,31,31
"7",1,2012,"LOB",0,31,31
"8",1,2012,"MC",31,30,24
"9",1,2012,"ROB",0,31,31
"10",1,2013,"LOB",0,31,31
"11",1,2013,"MC",31,31,31
"12",1,2013,"ROB",0,31,31
"13",1,2014,"LOB",0,31,31
"14",1,2014,"MC",31,31,25
"15",1,2014,"ROB",0,31,31
"16",1,2015,"LOB",0,31,29
"17",1,2015,"MC",30,28,25
"18",1,2015,"ROB",0,31,29
"19",1,2016,"LOB",0,29,27
"20",1,2016,"MC",29,25,14
"21",1,2016,"ROB",0,29,27
"22",2,2010,"LOB",0,28,26
"23",2,2010,"MC",28,24,20
"24",2,2010,"ROB",0,28,26
"25",2,2011,"LOB",0,29,29
"26",2,2011,"MC",29,29,27
"27",2,2011,"ROB",0,29,29
"28",2,2012,"LOB",0,28,28
"29",2,2012,"MC",28,28,24
"30",2,2012,"ROB",0,28,28
"31",2,2013,"LOB",0,28,27
"32",2,2013,"MC",27,26,22
"33",2,2013,"ROB",0,28,27
"34",2,2014,"LOB",0,28,28
"35",2,2014,"MC",28,28,24
"36",2,2014,"ROB",0,28,28
"37",2,2015,"LOB",0,29,29
"38",2,2015,"MC",29,28,25
"39",2,2015,"ROB",0,29,29
"40",2,2016,"LOB",0,27,27
"41",2,2016,"MC",27,25,16
"42",2,2016,"ROB",0,27,27
"43",3,2010,"LOB",0,30,29
"44",3,2010,"MC",30,27,15
"45",3,2010,"ROB",0,30,29
"46",3,2011,"LOB",0,31,29
"47",3,2011,"MC",31,29,26
"48",3,2011,"ROB",0,31,29
"49",3,2012,"LOB",0,31,30
"50",3,2012,"MC",31,30,28
"51",3,2012,"ROB",0,31,30
"52",3,2013,"LOB",0,31,30
"53",3,2013,"MC",31,30,27
"54",3,2013,"ROB",0,31,30
"55",3,2014,"LOB",0,31,31
"56",3,2014,"MC",31,31,28
"57",3,2014,"ROB",0,31,31
"58",3,2015,"LOB",0,31,28
"59",3,2015,"MC",31,28,23
"60",3,2015,"ROB",0,31,28
"61",3,2016,"LOB",0,31,31
"62",3,2016,"MC",31,31,28
"63",3,2016,"ROB",0,31,31
"64",4,2010,"LOB",0,30,30
"65",4,2010,"MC",30,30,25
"66",4,2010,"ROB",0,30,30
"67",4,2011,"LOB",0,30,29
"68",4,2011,"MC",29,28,22
"69",4,2011,"ROB",0,30,29
"70",4,2012,"LOB",0,30,30
"71",4,2012,"MC",30,30,30
"72",4,2012,"ROB",0,30,30
"73",4,2013,"LOB",0,30,30
"74",4,2013,"MC",30,30,26
"75",4,2013,"ROB",0,30,30
"76",4,2014,"LOB",0,30,30
"77",4,2014,"MC",30,30,27
"78",4,2014,"ROB",0,30,30
"79",4,2015,"LOB",0,30,30
"80",4,2015,"MC",30,30,26
"81",4,2015,"ROB",0,30,30
"82",4,2016,"LOB",0,30,30
"83",4,2016,"MC",30,30,29
"84",4,2016,"ROB",0,30,30
"85",5,2010,"LOB",0,31,31
"86",5,2010,"MC",31,31,28
"87",5,2010,"ROB",0,31,31
"88",5,2011,"LOB",0,31,31
"89",5,2011,"MC",31,31,30
"90",5,2011,"ROB",0,31,31
"91",5,2012,"LOB",0,31,31
"92",5,2012,"MC",31,31,29
"93",5,2012,"ROB",0,31,31
"94",5,2013,"LOB",0,31,31
"95",5,2013,"MC",31,31,31
"96",5,2013,"ROB",0,31,31
"97",5,2014,"LOB",0,31,31
"98",5,2014,"MC",31,31,27
"99",5,2014,"ROB",0,31,31
"100",5,2015,"LOB",0,31,31
"101",5,2015,"MC",31,31,29
"102",5,2015,"ROB",0,31,31
"103",5,2016,"LOB",0,31,31
"104",5,2016,"MC",31,31,28
"105",5,2016,"ROB",0,31,31
"106",6,2010,"LOB",0,30,30
"107",6,2010,"MC",30,30,30
"108",6,2010,"ROB",0,30,30
"109",6,2011,"LOB",0,30,30
"110",6,2011,"MC",30,30,30
"111",6,2011,"ROB",0,30,30
"112",6,2012,"LOB",0,30,30
"113",6,2012,"MC",30,30,30
"114",6,2012,"ROB",0,30,30
"115",6,2013,"LOB",0,30,30
"116",6,2013,"MC",30,30,30
"117",6,2013,"ROB",0,30,30
"118",6,2014,"LOB",0,30,30
"119",6,2014,"MC",30,30,30
"120",6,2014,"ROB",0,30,30
"121",6,2015,"LOB",0,30,30
"122",6,2015,"MC",30,30,30
"123",6,2015,"ROB",0,30,30
"124",6,2016,"LOB",0,30,30
"125",6,2016,"MC",30,30,30
"126",6,2016,"ROB",0,30,30
"127",7,2010,"LOB",0,31,31
"128",7,2010,"MC",31,31,31
"129",7,2010,"ROB",0,31,31
"130",7,2011,"LOB",0,31,31
"131",7,2011,"MC",31,31,31
"132",7,2011,"ROB",0,31,31
"133",7,2012,"LOB",0,31,31
"134",7,2012,"MC",31,31,31
"135",7,2012,"ROB",0,31,31
"136",7,2013,"LOB",0,31,31
"137",7,2013,"MC",31,31,31
"138",7,2013,"ROB",0,31,31
"139",7,2014,"LOB",0,31,31
"140",7,2014,"MC",31,31,31
"141",7,2014,"ROB",0,31,31
"142",7,2015,"LOB",0,31,31
"143",7,2015,"MC",31,31,31
"144",7,2015,"ROB",0,31,31
"145",7,2016,"LOB",0,31,31
"146",7,2016,"MC",31,31,31
"147",7,2016,"ROB",0,31,31
"148",8,2010,"LOB",0,31,31
"149",8,2010,"MC",31,31,31
"150",8,2010,"ROB",0,31,31
"151",8,2011,"LOB",0,31,31
"152",8,2011,"MC",31,31,31
"153",8,2011,"ROB",0,31,31
"154",8,2012,"LOB",0,31,31
"155",8,2012,"MC",31,31,31
"156",8,2012,"ROB",0,31,31
"157",8,2013,"LOB",0,31,31
"158",8,2013,"MC",31,31,31
"159",8,2013,"ROB",0,31,31
"160",8,2014,"LOB",0,31,31
"161",8,2014,"MC",31,31,31
"162",8,2014,"ROB",0,31,31
"163",8,2015,"LOB",0,31,31
"164",8,2015,"MC",31,31,31
"165",8,2015,"ROB",0,31,31
"166",8,2016,"LOB",0,31,31
"167",8,2016,"MC",31,31,31
"168",8,2016,"ROB",0,31,31
"169",9,2010,"LOB",0,30,30
"170",9,2010,"MC",30,30,30
"171",9,2010,"ROB",0,30,30
"172",9,2011,"LOB",0,30,30
"173",9,2011,"MC",30,30,30
"174",9,2011,"ROB",0,30,30
"175",9,2012,"LOB",0,30,30
"176",9,2012,"MC",30,30,30
"177",9,2012,"ROB",0,30,30
"178",9,2013,"LOB",0,30,30
"179",9,2013,"MC",30,30,30
"180",9,2013,"ROB",0,30,30
"181",9,2014,"LOB",0,30,30
"182",9,2014,"MC",30,30,29
"183",9,2014,"ROB",0,30,30
"184",9,2015,"LOB",0,30,30
"185",9,2015,"MC",30,30,30
"186",9,2015,"ROB",0,30,30
"187",9,2016,"LOB",0,30,30
"188",9,2016,"MC",30,30,30
"189",9,2016,"ROB",0,30,30
"190",10,2010,"LOB",0,30,30
"191",10,2010,"MC",30,29,15
"192",10,2010,"ROB",0,30,30
"193",10,2011,"LOB",0,31,30
"194",10,2011,"MC",31,30,27
"195",10,2011,"ROB",0,31,30
"196",10,2012,"LOB",0,31,31
"197",10,2012,"MC",31,30,29
"198",10,2012,"ROB",0,31,31
"199",10,2013,"LOB",0,31,31
"200",10,2013,"MC",31,31,30
"201",10,2013,"ROB",0,31,31
"202",10,2014,"LOB",0,31,31
"203",10,2014,"MC",31,31,30
"204",10,2014,"ROB",0,31,31
"205",10,2015,"LOB",0,31,31
"206",10,2015,"MC",31,31,27
"207",10,2015,"ROB",0,31,31
"208",10,2016,"LOB",0,31,31
"209",10,2016,"MC",31,31,27
"210",10,2016,"ROB",0,31,31
"211",11,2010,"LOB",0,30,30
"212",11,2010,"MC",30,29,24
"213",11,2010,"ROB",0,30,30
"214",11,2011,"LOB",0,30,29
"215",11,2011,"MC",30,28,19
"216",11,2011,"ROB",0,30,29
"217",11,2012,"LOB",0,30,30
"218",11,2012,"MC",30,30,23
"219",11,2012,"ROB",0,30,30
"220",11,2013,"LOB",0,30,30
"221",11,2013,"MC",30,30,26
"222",11,2013,"ROB",0,30,30
"223",11,2014,"LOB",0,30,30
"224",11,2014,"MC",30,28,27
"225",11,2014,"ROB",0,30,30
"226",11,2015,"LOB",0,30,30
"227",11,2015,"MC",30,30,28
"228",11,2015,"ROB",0,30,30
"229",11,2016,"LOB",0,30,30
"230",11,2016,"MC",30,29,25
"231",11,2016,"ROB",0,30,30
"232",12,2010,"LOB",0,30,27
"233",12,2010,"MC",29,23,14
"234",12,2010,"ROB",0,30,27
"235",12,2011,"LOB",0,31,31
"236",12,2011,"MC",31,30,26
"237",12,2011,"ROB",0,31,31
"238",12,2012,"LOB",0,31,31
"239",12,2012,"MC",31,30,11
"240",12,2012,"ROB",0,31,31
"241",12,2013,"LOB",0,31,31
"242",12,2013,"MC",31,31,28
"243",12,2013,"ROB",0,31,31
"244",12,2014,"LOB",0,31,29
"245",12,2014,"MC",30,29,21
"246",12,2014,"ROB",0,31,29
"247",12,2015,"LOB",0,31,31
"248",12,2015,"MC",31,31,22
"249",12,2015,"ROB",0,31,31
"250",12,2016,"LOB",0,30,28
"251",12,2016,"MC",30,25,21
"252",12,2016,"ROB",0,30,28
