"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",3049.40211121251,NA,2968.01100346134,"Willow","Seedling","Depth","LA2"
"2",NA,NA,NA,"Willow","Seedling","Depth","LA2"
"3",NA,NA,NA,"Willow","Seedling","Depth","LA2"
"4",NA,NA,NA,"Willow","Seedling","Depth","LA2"
"5",4579.12565803617,NA,4458.14330626241,"Willow","Seedling","Depth","LA2"
"6",NA,NA,NA,"Willow","Seedling","Depth","LA2"
"7",NA,NA,NA,"Willow","Seedling","Depth","LA2"
"8",NA,NA,NA,"Willow","Seedling","Depth","LA2"
"9",5665.55934984343,62.577335357666,5517.00460217671,"Willow","Seedling","Depth","LA2"
"10",NA,NA,NA,"Willow","Seedling","Depth","LA2"
"11",NA,NA,NA,"Willow","Seedling","Depth","LA2"
"12",NA,NA,NA,"Willow","Seedling","Depth","LA2"
