"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",976.692016634769,284.405019175861,957.232336864852,"Willow","Seedling","Shear","LA2"
"2",NA,NA,NA,"Willow","Seedling","Shear","LA2"
"3",NA,NA,NA,"Willow","Seedling","Shear","LA2"
"4",NA,NA,NA,"Willow","Seedling","Shear","LA2"
"5",45581.7913353065,15926.4455932328,45209.4376028576,"Willow","Seedling","Shear","LA2"
"6",NA,NA,NA,"Willow","Seedling","Shear","LA2"
"7",NA,NA,NA,"Willow","Seedling","Shear","LA2"
"8",NA,NA,NA,"Willow","Seedling","Shear","LA2"
"9",NA,NA,NA,"Willow","Seedling","Shear","LA2"
"10",NA,NA,NA,"Willow","Seedling","Shear","LA2"
"11",NA,NA,NA,"Willow","Seedling","Shear","LA2"
"12",NA,NA,NA,"Willow","Seedling","Shear","LA2"
