"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",867.004231728032,303.993390590009,859.472126738876,"Typha","Seedling","Depth","LA8"
"2",NA,NA,NA,"Typha","Seedling","Depth","LA8"
"3",NA,NA,NA,"Typha","Seedling","Depth","LA8"
"4",NA,NA,NA,"Typha","Seedling","Depth","LA8"
"5",459.17603950077,149.273671615781,454.908983966627,"Typha","Seedling","Depth","LA8"
"6",NA,NA,NA,"Typha","Seedling","Depth","LA8"
"7",NA,NA,NA,"Typha","Seedling","Depth","LA8"
"8",NA,NA,NA,"Typha","Seedling","Depth","LA8"
"9",NA,NA,NA,"Typha","Seedling","Depth","LA8"
"10",NA,NA,NA,"Typha","Seedling","Depth","LA8"
"11",NA,NA,NA,"Typha","Seedling","Depth","LA8"
"12",NA,NA,NA,"Typha","Seedling","Depth","LA8"
