"","V1","V2","V3","Type","Species","Life_Stage","Hydraulic","Node"
"1",1751.59377442022,0,1631.99746209369,"Q_limit","Willow","Seedling","Depth","LA202Jan"
"2",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","LA202Jan"
"3",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","LA202Jan"
"4",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","LA202Jan"
"5",1646.24178751928,0,1530.28575369389,"Q_limit","Willow","Seedling","Depth","LA202Jan"
"6",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","LA202Jan"
"7",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","LA202Jan"
"8",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","LA202Jan"
"9",1502.32061716618,0,1391.5906732582,"Q_limit","Willow","Seedling","Depth","LA202Jan"
"10",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","LA202Jan"
"11",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","LA202Jan"
"12",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","LA202Jan"
"13",33.9478326561492,133.8072,33.9503897823355,"Hydraulic_limit","Willow","Seedling","Depth","LA202Jan"
"14",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","LA202Jan"
"15",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","LA202Jan"
"16",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","LA202Jan"
"17",27.5197703149289,133.8072,27.5198499087105,"Hydraulic_limit","Willow","Seedling","Depth","LA202Jan"
"18",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","LA202Jan"
"19",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","LA202Jan"
"20",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","LA202Jan"
"21",18.399826263139,133.8072,18.4014090728153,"Hydraulic_limit","Willow","Seedling","Depth","LA202Jan"
"22",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","LA202Jan"
"23",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","LA202Jan"
"24",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","LA202Jan"
