"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",45.0002567523924,14.672477389692,44.3353124940051,"Willow","Seedling","Depth","LA20"
"2",NA,NA,NA,"Willow","Seedling","Depth","LA20"
"3",NA,NA,NA,"Willow","Seedling","Depth","LA20"
"4",NA,NA,NA,"Willow","Seedling","Depth","LA20"
"5",101.046162639027,33.0858198447016,99.6398931549592,"Willow","Seedling","Depth","LA20"
"6",NA,NA,NA,"Willow","Seedling","Depth","LA20"
"7",NA,NA,NA,"Willow","Seedling","Depth","LA20"
"8",NA,NA,NA,"Willow","Seedling","Depth","LA20"
"9",154.216656966565,50.6483175751109,152.16370893731,"Willow","Seedling","Depth","LA20"
"10",NA,NA,NA,"Willow","Seedling","Depth","LA20"
"11",NA,NA,NA,"Willow","Seedling","Depth","LA20"
"12",NA,NA,NA,"Willow","Seedling","Depth","LA20"
