"","Low","Medium","High","Position","Species","Life_Stage","Hydraulic","Node"
"1","Q <= newx3a","Q <= newx2a","Q <= newx1a","shear_pa_MC","Willow","Seedling","Shear","LA1"
"2",NA,NA,NA,"shear_pa_MC","Willow","Seedling","Shear","LA1"
"3",NA,NA,NA,"shear_pa_MC","Willow","Seedling","Shear","LA1"
