"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",62.577335357666,62.577335357666,62.577335357666,"SAS","Juvenile","Depth","LA1"
"2",53690.66015625,53690.66015625,53690.66015625,"SAS","Juvenile","Depth","LA1"
"3",NA,NA,NA,"SAS","Juvenile","Depth","LA1"
"4",NA,NA,NA,"SAS","Juvenile","Depth","LA1"
"5",NA,155.116140418074,NA,"SAS","Juvenile","Depth","LA1"
"6",NA,1454.52519689125,NA,"SAS","Juvenile","Depth","LA1"
"7",NA,NA,NA,"SAS","Juvenile","Depth","LA1"
"8",NA,NA,NA,"SAS","Juvenile","Depth","LA1"
"9",NA,302.409753401196,NA,"SAS","Juvenile","Depth","LA1"
"10",NA,1143.3596252483,NA,"SAS","Juvenile","Depth","LA1"
"11",NA,NA,NA,"SAS","Juvenile","Depth","LA1"
"12",NA,NA,NA,"SAS","Juvenile","Depth","LA1"
