"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",9.46513023275064,703.162733683533,NA,"SAS","Fry","Velocity","LA14"
"2",11.8682429960353,700.201353456897,7.66123008728027,"SAS","Fry","Velocity","LA14"
