"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",NA,5596.11011403095,NA,"SAS","Adult","Velocity","LA1"
"2",NA,NA,NA,"SAS","Adult","Velocity","LA1"
"3",NA,NA,NA,"SAS","Adult","Velocity","LA1"
"4",NA,NA,NA,"SAS","Adult","Velocity","LA1"
"5",NA,3666.58176688197,NA,"SAS","Adult","Velocity","LA1"
"6",NA,NA,NA,"SAS","Adult","Velocity","LA1"
"7",NA,NA,NA,"SAS","Adult","Velocity","LA1"
"8",NA,NA,NA,"SAS","Adult","Velocity","LA1"
"9",NA,192.166213628619,NA,"SAS","Adult","Velocity","LA1"
"10",NA,2394.09106033487,NA,"SAS","Adult","Velocity","LA1"
"11",NA,NA,NA,"SAS","Adult","Velocity","LA1"
"12",NA,NA,NA,"SAS","Adult","Velocity","LA1"
