"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",874.364857321236,190.000596094629,1533.75226182362,"Willow","Seedling","Depth","LA11"
"2",NA,NA,NA,"Willow","Seedling","Depth","LA11"
"3",NA,NA,NA,"Willow","Seedling","Depth","LA11"
"4",NA,NA,NA,"Willow","Seedling","Depth","LA11"
"5",1226.30861559766,406.955507137123,2364.12160184404,"Willow","Seedling","Depth","LA11"
"6",NA,NA,NA,"Willow","Seedling","Depth","LA11"
"7",NA,NA,NA,"Willow","Seedling","Depth","LA11"
"8",NA,NA,NA,"Willow","Seedling","Depth","LA11"
"9",1513.70045915903,601.761618100141,2962.32437035289,"Willow","Seedling","Depth","LA11"
"10",NA,NA,NA,"Willow","Seedling","Depth","LA11"
"11",NA,NA,NA,"Willow","Seedling","Depth","LA11"
"12",NA,NA,NA,"Willow","Seedling","Depth","LA11"
