"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",NA,137.792059498101,NA,"Willow","Seedling","Depth","LA1"
"2",NA,NA,NA,"Willow","Seedling","Depth","LA1"
"3",NA,NA,NA,"Willow","Seedling","Depth","LA1"
"4",NA,NA,NA,"Willow","Seedling","Depth","LA1"
"5",NA,360.899216968635,NA,"Willow","Seedling","Depth","LA1"
"6",NA,NA,NA,"Willow","Seedling","Depth","LA1"
"7",NA,NA,NA,"Willow","Seedling","Depth","LA1"
"8",NA,NA,NA,"Willow","Seedling","Depth","LA1"
"9",NA,570.091401517992,NA,"Willow","Seedling","Depth","LA1"
"10",NA,NA,NA,"Willow","Seedling","Depth","LA1"
"11",NA,NA,NA,"Willow","Seedling","Depth","LA1"
"12",NA,NA,NA,"Willow","Seedling","Depth","LA1"
