"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",26.4299577577349
"2","critical","MC",2010,"Low",26.4299577577349
"3","non_critical","MC",2011,"Low",30.6466302367942
"4","critical","MC",2011,"Low",30.6466302367942
"5","non_critical","MC",2012,"Low",20.365296803653
"6","critical","MC",2012,"Low",20.365296803653
"7","non_critical","MC",2013,"Low",6.62100456621005
"8","critical","MC",2013,"Low",6.62100456621005
"9","non_critical","MC",2014,"Low",5.47945205479452
"10","critical","MC",2014,"Low",5.47945205479452
"11","non_critical","MC",2015,"Low",1.09289617486339
"12","critical","MC",2015,"Low",1.09289617486339
"13","non_critical","MC",2016,"Low",8.61872146118722
"14","critical","MC",2016,"Low",8.61872146118722
"15","non_critical","MC",2010,"Medium",4.56673136202763
"16","critical","MC",2010,"Medium",4.56673136202763
"17","non_critical","MC",2011,"Medium",18.7158469945355
"18","critical","MC",2011,"Medium",18.7158469945355
"19","non_critical","MC",2012,"Medium",6.62100456621005
"20","critical","MC",2012,"Medium",6.62100456621005
"21","non_critical","MC",2013,"Medium",2.3972602739726
"22","critical","MC",2013,"Medium",2.3972602739726
"23","non_critical","MC",2014,"Medium",1.81506849315068
"24","critical","MC",2014,"Medium",1.81506849315068
"25","non_critical","MC",2015,"Medium",0.648907103825137
"26","critical","MC",2015,"Medium",0.648907103825137
"27","non_critical","MC",2016,"Medium",4.68036529680365
"28","critical","MC",2016,"Medium",4.68036529680365
"29","non_critical","MC",2010,"High",4.14430871104007
"30","critical","MC",2010,"High",4.14430871104007
"31","non_critical","MC",2011,"High",4.90664845173042
"32","critical","MC",2011,"High",4.90664845173042
"33","non_critical","MC",2012,"High",4.29223744292237
"34","critical","MC",2012,"High",4.29223744292237
"35","non_critical","MC",2013,"High",1.44977168949772
"36","critical","MC",2013,"High",1.44977168949772
"37","non_critical","MC",2014,"High",1.66666666666667
"38","critical","MC",2014,"High",1.66666666666667
"39","non_critical","MC",2015,"High",0.580601092896175
"40","critical","MC",2015,"High",0.580601092896175
"41","non_critical","MC",2016,"High",4.32648401826484
"42","critical","MC",2016,"High",4.32648401826484
"43","non_critical","MC",2010,"Low.Seasonal",43.974837821899
"44","critical","MC",2010,"Low.Seasonal",2.12418300653595
"45","non_critical","MC",2011,"Low.Seasonal",23.4937402190923
"46","critical","MC",2011,"Low.Seasonal",40.6045751633987
"47","non_critical","MC",2012,"Low.Seasonal",20.8529874213836
"48","critical","MC",2012,"Low.Seasonal",19.6895424836601
"49","non_critical","MC",2013,"Low.Seasonal",6.72169811320755
"50","critical","MC",2013,"Low.Seasonal",6.48148148148148
"51","non_critical","MC",2014,"Low.Seasonal",8.37264150943396
"52","critical","MC",2014,"Low.Seasonal",1.47058823529412
"53","non_critical","MC",2015,"Low.Seasonal",1.56494522691706
"54","critical","MC",2015,"Low.Seasonal",0.435729847494553
"55","non_critical","MC",2016,"Low.Seasonal",14.3671383647799
"56","critical","MC",2016,"Low.Seasonal",0.65359477124183
"57","non_critical","MC",2010,"Medium.Seasonal",6.99823078435227
"58","critical","MC",2010,"Medium.Seasonal",1.19825708061002
"59","non_critical","MC",2011,"Medium.Seasonal",16.5884194053208
"60","critical","MC",2011,"Medium.Seasonal",21.677559912854
"61","non_critical","MC",2012,"Medium.Seasonal",10.7311320754717
"62","critical","MC",2012,"Medium.Seasonal",0.925925925925926
"63","non_critical","MC",2013,"Medium.Seasonal",2.8498427672956
"64","critical","MC",2013,"Medium.Seasonal",1.77015250544662
"65","non_critical","MC",2014,"Medium.Seasonal",2.94811320754717
"66","critical","MC",2014,"Medium.Seasonal",0.245098039215686
"67","non_critical","MC",2015,"Medium.Seasonal",0.978090766823161
"68","critical","MC",2015,"Medium.Seasonal",0.190631808278867
"69","non_critical","MC",2016,"Medium.Seasonal",7.90094339622642
"70","critical","MC",2016,"Medium.Seasonal",0.217864923747277
"71","non_critical","MC",2010,"High.Seasonal",6.17259681541183
"72","critical","MC",2010,"High.Seasonal",1.33442265795207
"73","non_critical","MC",2011,"High.Seasonal",6.24021909233177
"74","critical","MC",2011,"High.Seasonal",3.05010893246187
"75","non_critical","MC",2012,"High.Seasonal",6.85927672955975
"76","critical","MC",2012,"High.Seasonal",0.735294117647059
"77","non_critical","MC",2013,"High.Seasonal",1.61163522012579
"78","critical","MC",2013,"High.Seasonal",1.22549019607843
"79","non_critical","MC",2014,"High.Seasonal",2.67295597484277
"80","critical","MC",2014,"High.Seasonal",0.272331154684096
"81","non_critical","MC",2015,"High.Seasonal",0.978090766823161
"82","critical","MC",2015,"High.Seasonal",0.0272331154684096
"83","non_critical","MC",2016,"High.Seasonal",7.3309748427673
"84","critical","MC",2016,"High.Seasonal",0.163398692810458
