"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",2000.71602656059,111.941879953814,1657.43094902663,"SAS","Adult","Velocity","LA2"
"2",2131.28910373224,4433.76890674494,15446.34257783,"SAS","Adult","Velocity","LA2"
"3",16441.3755618785,NA,NA,"SAS","Adult","Velocity","LA2"
"4",NA,NA,NA,"SAS","Adult","Velocity","LA2"
"5",267.159058121412,305.517241838283,2673.51207451155,"SAS","Adult","Velocity","LA2"
"6",2000.38363887023,3247.58867455307,12223.8378148745,"SAS","Adult","Velocity","LA2"
"7",3259.73610605717,NA,NA,"SAS","Adult","Velocity","LA2"
"8",13202.3029895236,NA,NA,"SAS","Adult","Velocity","LA2"
"9",543.163623867374,563.803276367013,3775.76902590087,"SAS","Adult","Velocity","LA2"
"10",2000.05125117988,2412.46467980553,9840.48295120598,"SAS","Adult","Velocity","LA2"
"11",4454.6900622436,NA,NA,"SAS","Adult","Velocity","LA2"
"12",10780.3331645178,NA,NA,"SAS","Adult","Velocity","LA2"
