"","month","year","position","days_per_month_low","days_per_month_medium","days_per_month_high"
"100",5,2016,"LOB",30,30,20
"101",5,2016,"MC",0,0,NA
"102",5,2016,"ROB",30,30,12
"103",5,2017,"LOB",30,30,29
"104",5,2017,"MC",0,0,NA
"105",5,2017,"ROB",30,30,28
"106",6,2011,"LOB",30,30,30
"107",6,2011,"MC",0,0,NA
"108",6,2011,"ROB",30,30,30
"109",6,2012,"LOB",30,30,29
"110",6,2012,"MC",0,0,NA
"111",6,2012,"ROB",30,30,28
"112",6,2013,"LOB",30,30,30
"113",6,2013,"MC",0,0,NA
"114",6,2013,"ROB",30,30,30
"115",6,2014,"LOB",30,30,30
"116",6,2014,"MC",0,0,NA
"117",6,2014,"ROB",30,30,30
"118",6,2015,"LOB",30,30,11
"119",6,2015,"MC",0,0,NA
"120",6,2015,"ROB",30,30,8
"121",6,2016,"LOB",30,30,4
"122",6,2016,"MC",0,0,NA
"123",6,2016,"ROB",30,30,0
"124",6,2017,"LOB",30,30,30
"125",6,2017,"MC",0,0,NA
"126",6,2017,"ROB",30,30,30
"127",7,2011,"LOB",31,31,30
"128",7,2011,"MC",0,0,NA
"129",7,2011,"ROB",31,31,30
"130",7,2012,"LOB",31,31,31
"131",7,2012,"MC",0,0,NA
"132",7,2012,"ROB",31,31,31
"133",7,2013,"LOB",31,31,24
"134",7,2013,"MC",0,0,NA
"135",7,2013,"ROB",31,31,24
"136",7,2014,"LOB",31,31,31
"137",7,2014,"MC",0,0,NA
"138",7,2014,"ROB",31,31,31
"139",7,2015,"LOB",31,31,30
"140",7,2015,"MC",0,0,NA
"141",7,2015,"ROB",31,31,28
"142",7,2016,"LOB",31,31,0
"143",7,2016,"MC",0,0,NA
"144",7,2016,"ROB",31,31,0
"145",7,2017,"LOB",31,31,29
"146",7,2017,"MC",0,0,NA
"147",7,2017,"ROB",31,31,14
"148",8,2011,"LOB",31,31,31
"149",8,2011,"MC",0,0,NA
"150",8,2011,"ROB",31,31,30
"151",8,2012,"LOB",31,31,31
"152",8,2012,"MC",0,0,NA
"153",8,2012,"ROB",31,31,31
"154",8,2013,"LOB",31,31,29
"155",8,2013,"MC",0,0,NA
"156",8,2013,"ROB",31,31,28
"157",8,2014,"LOB",31,31,31
"158",8,2014,"MC",0,0,NA
"159",8,2014,"ROB",31,31,31
"160",8,2015,"LOB",31,31,26
"161",8,2015,"MC",0,0,NA
"162",8,2015,"ROB",31,31,22
"163",8,2016,"LOB",31,31,0
"164",8,2016,"MC",0,0,NA
"165",8,2016,"ROB",31,31,0
"166",8,2017,"LOB",31,31,29
"167",8,2017,"MC",0,0,NA
"168",8,2017,"ROB",31,31,28
"169",9,2011,"LOB",30,30,30
"170",9,2011,"MC",0,0,NA
"171",9,2011,"ROB",30,30,30
"172",9,2012,"LOB",30,30,30
"173",9,2012,"MC",0,0,NA
"174",9,2012,"ROB",30,30,30
"175",9,2013,"LOB",30,30,30
"176",9,2013,"MC",0,0,NA
"177",9,2013,"ROB",30,30,30
"178",9,2014,"LOB",30,30,30
"179",9,2014,"MC",0,0,NA
"180",9,2014,"ROB",30,30,30
"181",9,2015,"LOB",29,29,29
"182",9,2015,"MC",0,0,NA
"183",9,2015,"ROB",29,29,29
"184",9,2016,"LOB",30,30,0
"185",9,2016,"MC",0,0,NA
"186",9,2016,"ROB",30,30,0
"187",9,2017,"LOB",30,30,28
"188",9,2017,"MC",0,0,NA
"189",9,2017,"ROB",30,30,27
"190",10,2010,"LOB",21,19,17
"191",10,2010,"MC",0,0,NA
"192",10,2010,"ROB",21,19,17
"193",10,2011,"LOB",30,30,28
"194",10,2011,"MC",0,0,NA
"195",10,2011,"ROB",30,30,28
"196",10,2012,"LOB",30,30,21
"197",10,2012,"MC",0,0,NA
"198",10,2012,"ROB",30,30,19
"199",10,2013,"LOB",30,30,12
"200",10,2013,"MC",0,0,NA
"201",10,2013,"ROB",30,30,10
"202",10,2014,"LOB",30,30,15
"203",10,2014,"MC",1,0,NA
"204",10,2014,"ROB",30,30,12
"205",10,2015,"LOB",28,28,18
"206",10,2015,"MC",0,0,NA
"207",10,2015,"ROB",28,28,18
"208",10,2016,"LOB",27,27,9
"209",10,2016,"MC",0,0,NA
"210",10,2016,"ROB",27,27,8
"211",11,2010,"LOB",26,26,25
"212",11,2010,"MC",0,0,NA
"213",11,2010,"ROB",26,26,25
"214",11,2011,"LOB",25,24,23
"215",11,2011,"MC",0,0,NA
"216",11,2011,"ROB",25,24,23
"217",11,2012,"LOB",24,24,23
"218",11,2012,"MC",0,0,NA
"219",11,2012,"ROB",24,24,23
"220",11,2013,"LOB",27,27,10
"221",11,2013,"MC",0,0,NA
"222",11,2013,"ROB",27,27,9
"223",11,2014,"LOB",28,28,28
"224",11,2014,"MC",0,0,NA
"225",11,2014,"ROB",28,28,26
"226",11,2015,"LOB",30,30,0
"227",11,2015,"MC",0,0,NA
"228",11,2015,"ROB",30,30,0
"229",11,2016,"LOB",27,27,18
"230",11,2016,"MC",0,0,NA
"231",11,2016,"ROB",27,27,17
"232",12,2010,"LOB",18,17,16
"233",12,2010,"MC",0,0,NA
"234",12,2010,"ROB",18,17,16
"235",12,2011,"LOB",27,27,27
"236",12,2011,"MC",0,0,NA
"237",12,2011,"ROB",27,27,27
"238",12,2012,"LOB",18,15,15
"239",12,2012,"MC",0,0,NA
"240",12,2012,"ROB",18,15,15
"241",12,2013,"LOB",29,29,18
"242",12,2013,"MC",0,0,NA
"243",12,2013,"ROB",29,29,18
"244",12,2014,"LOB",23,23,23
"245",12,2014,"MC",0,0,NA
"246",12,2014,"ROB",23,23,23
"247",12,2015,"LOB",26,25,2
"248",12,2015,"MC",0,0,NA
"249",12,2015,"ROB",26,25,2
"250",12,2016,"LOB",23,23,5
"251",12,2016,"MC",0,0,NA
"252",12,2016,"ROB",23,23,4
