"","V1","Type","Species","Life_Stage","Hydraulic","Node"
"1",59.7375183105469,"Q_limit1","Willow","Germination","Depth","F34D"
"2",59.7375183105469,"Q_limit2","Willow","Germination","Depth","F34D"
"3",5,"Hydraulic_limit1","Willow","Germination","Depth","F34D"
"4",5,"Hydraulic_limit2","Willow","Germination","Depth","F34D"
