"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",5002.56258504312,NA,4870.72684211584,"Typha","Seedling","Depth","LA2"
"2",NA,NA,NA,"Typha","Seedling","Depth","LA2"
"3",NA,NA,NA,"Typha","Seedling","Depth","LA2"
"4",NA,NA,NA,"Typha","Seedling","Depth","LA2"
"5",3498.63521092108,NA,3405.53438065197,"Typha","Seedling","Depth","LA2"
"6",NA,NA,NA,"Typha","Seedling","Depth","LA2"
"7",NA,NA,NA,"Typha","Seedling","Depth","LA2"
"8",NA,NA,NA,"Typha","Seedling","Depth","LA2"
"9",NA,NA,NA,"Typha","Seedling","Depth","LA2"
"10",NA,NA,NA,"Typha","Seedling","Depth","LA2"
"11",NA,NA,NA,"Typha","Seedling","Depth","LA2"
"12",NA,NA,NA,"Typha","Seedling","Depth","LA2"
