"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",0,0,0,"SAS","Adult","Depth","LA20"
"2",16912.978515625,16912.978515625,16912.978515625,"SAS","Adult","Depth","LA20"
"3",NA,NA,NA,"SAS","Adult","Depth","LA20"
"4",NA,NA,NA,"SAS","Adult","Depth","LA20"
"5",71.5099977957922,23.3674181698898,70.4855068954121,"SAS","Adult","Depth","LA20"
"6",584.525513818612,194.945367936225,578.420160632083,"SAS","Adult","Depth","LA20"
"7",NA,NA,NA,"SAS","Adult","Depth","LA20"
"8",NA,NA,NA,"SAS","Adult","Depth","LA20"
"9",126.445271626607,41.465172622569,124.723924486164,"SAS","Adult","Depth","LA20"
"10",455.594966091239,151.377677837243,450.537256683156,"SAS","Adult","Depth","LA20"
"11",NA,NA,NA,"SAS","Adult","Depth","LA20"
"12",NA,NA,NA,"SAS","Adult","Depth","LA20"
