"","Low","Medium","High","Position","Species","Life_Stage","Hydraulic","Node"
"1","Q >= newx1a","Q >= newx2a","Q >= newx3a[1] & Q <= newx3a[2] | Q >= newx3a[3]","shear_pa_LOB","Willow","Seedling","Shear","LA14"
"2","Q >= newx1a","Q >= newx2a[1] & Q <= newx2a[2]","Q >= newx3a[1] & Q <= newx3a[2]","shear_pa_MC","Willow","Seedling","Shear","LA14"
"3","Q >= newx1a","Q >= newx2a","Q >= newx3a","shear_pa_ROB","Willow","Seedling","Shear","LA14"
