"","Low","Medium","High","Position","Species","Life_Stage","Hydraulic","Node"
"1","Q < 0","Q <= newx2a","Q <= newx3a","shear_pa_LOB","Willow","Seedling","Shear","LA3"
"2","Q < 0","Q <= newx2a","Q <= newx3a","shear_pa_MC","Willow","Seedling","Shear","LA3"
"3","Q < 0","Q <= newx2a","Q <= newx3a","shear_pa_ROB","Willow","Seedling","Shear","LA3"
