"","V1","V2","V3","Type","Species","Life_Stage","Hydraulic","Node"
"1",407.64798358013,18.9326999313353,407.64798358013,"Q_limit","Willow","Seedling","Depth","F300"
"2",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"3",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"4",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"5",700.432064555578,31.8617178434012,700.432064555578,"Q_limit","Willow","Seedling","Depth","F300"
"6",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"7",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"8",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"9",948.678167495192,41.9935038074848,948.678167495192,"Q_limit","Willow","Seedling","Depth","F300"
"10",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"11",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"12",NA,NA,NA,"Q_limit","Willow","Seedling","Depth","F300"
"13",18.4014769877206,18.4013853951295,18.4014769877206,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"14",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"15",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"16",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"17",27.5198144970718,27.5199619516993,27.5198144970718,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"18",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"19",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"20",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"21",33.9503819886363,33.9504446209176,33.9503819886363,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"22",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"23",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
"24",NA,NA,NA,"Hydraulic_limit","Willow","Seedling","Depth","F300"
