"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",0,62.577335357666,0,"Steelhead","Migration","Velocity","F319"
"2",0,17987.665135858,0,"Steelhead","Migration","Velocity","F319"
