"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",92.9329832172622
"2","critical","MC",2010,"Low",92.9329832172622
"3","non_critical","MC",2011,"Low",97.4385245901639
"4","critical","MC",2011,"Low",97.4385245901639
"5","non_critical","MC",2012,"Low",92.2945205479452
"6","critical","MC",2012,"Low",92.2945205479452
"7","non_critical","MC",2013,"Low",82.5799086757991
"8","critical","MC",2013,"Low",82.5799086757991
"9","non_critical","MC",2014,"Low",94.0296803652968
"10","critical","MC",2014,"Low",94.0296803652968
"11","non_critical","MC",2015,"Low",94.3761384335155
"12","critical","MC",2015,"Low",94.3761384335155
"13","non_critical","MC",2016,"Low",92.351598173516
"14","critical","MC",2016,"Low",92.351598173516
"15","non_critical","MC",2010,"Medium",90.2956958556913
"16","critical","MC",2010,"Medium",90.2956958556913
"17","non_critical","MC",2011,"Medium",96.9262295081967
"18","critical","MC",2011,"Medium",96.9262295081967
"19","non_critical","MC",2012,"Medium",91.4840182648402
"20","critical","MC",2012,"Medium",91.4840182648402
"21","non_critical","MC",2013,"Medium",82.3173515981735
"22","critical","MC",2013,"Medium",82.3173515981735
"23","non_critical","MC",2014,"Medium",93.527397260274
"24","critical","MC",2014,"Medium",93.527397260274
"25","non_critical","MC",2015,"Medium",93.9093806921676
"26","critical","MC",2015,"Medium",93.9093806921676
"27","non_critical","MC",2016,"Medium",91.472602739726
"28","critical","MC",2016,"Medium",91.472602739726
"29","non_critical","MC",2010,"High",88.2977508848042
"30","critical","MC",2010,"High",88.2977508848042
"31","non_critical","MC",2011,"High",96.186247723133
"32","critical","MC",2011,"High",96.186247723133
"33","non_critical","MC",2012,"High",90.296803652968
"34","critical","MC",2012,"High",90.296803652968
"35","non_critical","MC",2013,"High",81.9748858447489
"36","critical","MC",2013,"High",81.9748858447489
"37","non_critical","MC",2014,"High",92.9794520547945
"38","critical","MC",2014,"High",92.9794520547945
"39","non_critical","MC",2015,"High",93.2604735883424
"40","critical","MC",2015,"High",93.2604735883424
"41","non_critical","MC",2016,"High",90.3082191780822
"42","critical","MC",2016,"High",90.3082191780822
"43","non_critical","MC",2010,"Low.Seasonal",91.6453705523884
"44","critical","MC",2010,"Low.Seasonal",94.7167755991285
"45","non_critical","MC",2011,"Low.Seasonal",97.4960876369327
"46","critical","MC",2011,"Low.Seasonal",97.3583877995643
"47","non_critical","MC",2012,"Low.Seasonal",90.6053459119497
"48","critical","MC",2012,"Low.Seasonal",94.6350762527233
"49","non_critical","MC",2013,"Low.Seasonal",76.3561320754717
"50","critical","MC",2013,"Low.Seasonal",91.2037037037037
"51","non_critical","MC",2014,"Low.Seasonal",93.6910377358491
"52","critical","MC",2014,"Low.Seasonal",94.4989106753813
"53","non_critical","MC",2015,"Low.Seasonal",92.6447574334898
"54","critical","MC",2015,"Low.Seasonal",96.7864923747277
"55","non_critical","MC",2016,"Low.Seasonal",90.7625786163522
"56","critical","MC",2016,"Low.Seasonal",94.5533769063181
"57","non_critical","MC",2010,"Medium.Seasonal",90.1120503243562
"58","critical","MC",2010,"Medium.Seasonal",90.5501089324619
"59","non_critical","MC",2011,"Medium.Seasonal",96.8896713615024
"60","critical","MC",2011,"Medium.Seasonal",96.9771241830065
"61","non_critical","MC",2012,"Medium.Seasonal",89.3671383647799
"62","critical","MC",2012,"Medium.Seasonal",94.417211328976
"63","non_critical","MC",2013,"Medium.Seasonal",76.061320754717
"64","critical","MC",2013,"Medium.Seasonal",90.9858387799564
"65","non_critical","MC",2014,"Medium.Seasonal",93.1210691823899
"66","critical","MC",2014,"Medium.Seasonal",94.0904139433551
"67","non_critical","MC",2015,"Medium.Seasonal",92.273082942097
"68","critical","MC",2015,"Medium.Seasonal",96.1873638344227
"69","non_critical","MC",2016,"Medium.Seasonal",89.3671383647799
"70","critical","MC",2016,"Medium.Seasonal",94.3899782135076
"71","non_critical","MC",2010,"High.Seasonal",88.3624926282681
"72","critical","MC",2010,"High.Seasonal",88.2080610021787
"73","non_critical","MC",2011,"High.Seasonal",96.0680751173709
"74","critical","MC",2011,"High.Seasonal",96.3507625272331
"75","non_critical","MC",2012,"High.Seasonal",87.5589622641509
"76","critical","MC",2012,"High.Seasonal",94.0904139433551
"77","non_critical","MC",2013,"High.Seasonal",75.7075471698113
"78","critical","MC",2013,"High.Seasonal",90.6590413943355
"79","non_critical","MC",2014,"High.Seasonal",92.4528301886792
"80","critical","MC",2014,"High.Seasonal",93.7091503267974
"81","non_critical","MC",2015,"High.Seasonal",91.5492957746479
"82","critical","MC",2015,"High.Seasonal",95.6427015250545
"83","non_critical","MC",2016,"High.Seasonal",87.5982704402516
"84","critical","MC",2016,"High.Seasonal",94.0631808278867
