"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",27.2063020892796
"2","critical","MC",2010,"Low",27.2063020892796
"3","non_critical","MC",2011,"Low",16.7235883424408
"4","critical","MC",2011,"Low",16.7235883424408
"5","non_critical","MC",2012,"Low",18.5045662100457
"6","critical","MC",2012,"Low",18.5045662100457
"7","non_critical","MC",2013,"Low",11.7579908675799
"8","critical","MC",2013,"Low",11.7579908675799
"9","non_critical","MC",2014,"Low",16.8264840182648
"10","critical","MC",2014,"Low",16.8264840182648
"11","non_critical","MC",2015,"Low",17.2244990892532
"12","critical","MC",2015,"Low",17.2244990892532
"13","non_critical","MC",2016,"Low",24.3036529680365
"14","critical","MC",2016,"Low",24.3036529680365
"15","non_critical","LOB",2010,"Low",4.63523233245804
"16","critical","LOB",2010,"Low",4.63523233245804
"17","non_critical","LOB",2011,"Low",2.17440801457195
"18","critical","LOB",2011,"Low",2.17440801457195
"19","non_critical","LOB",2012,"Low",1.84931506849315
"20","critical","LOB",2012,"Low",1.84931506849315
"21","non_critical","LOB",2013,"Low",1.11872146118721
"22","critical","LOB",2013,"Low",1.11872146118721
"23","non_critical","LOB",2014,"Low",2.10045662100457
"24","critical","LOB",2014,"Low",2.10045662100457
"25","non_critical","LOB",2015,"Low",1.63934426229508
"26","critical","LOB",2015,"Low",1.63934426229508
"27","non_critical","LOB",2016,"Low",3.97260273972603
"28","critical","LOB",2016,"Low",3.97260273972603
"29","non_critical","ROB",2010,"Low",7.48943943372531
"30","critical","ROB",2010,"Low",7.48943943372531
"31","non_critical","ROB",2011,"Low",4.2235883424408
"32","critical","ROB",2011,"Low",4.2235883424408
"33","non_critical","ROB",2012,"Low",4.85159817351598
"34","critical","ROB",2012,"Low",4.85159817351598
"35","non_critical","ROB",2013,"Low",2.23744292237443
"36","critical","ROB",2013,"Low",2.23744292237443
"37","non_critical","ROB",2014,"Low",3.85844748858448
"38","critical","ROB",2014,"Low",3.85844748858448
"39","non_critical","ROB",2015,"Low",3.35837887067395
"40","critical","ROB",2015,"Low",3.35837887067395
"41","non_critical","ROB",2016,"Low",7.46575342465753
"42","critical","ROB",2016,"Low",7.46575342465753
"43","non_critical","MC",2010,"Medium",17.8102523119077
"44","critical","MC",2010,"Medium",17.8102523119077
"45","non_critical","MC",2011,"Medium",10.0182149362477
"46","critical","MC",2011,"Medium",10.0182149362477
"47","non_critical","MC",2012,"Medium",11.027397260274
"48","critical","MC",2012,"Medium",11.027397260274
"49","non_critical","MC",2013,"Medium",6.41552511415525
"50","critical","MC",2013,"Medium",6.41552511415525
"51","non_critical","MC",2014,"Medium",9.74885844748858
"52","critical","MC",2014,"Medium",9.74885844748858
"53","non_critical","MC",2015,"Medium",9.96129326047359
"54","critical","MC",2015,"Medium",9.96129326047359
"55","non_critical","MC",2016,"Medium",15.5479452054795
"56","critical","MC",2016,"Medium",15.5479452054795
"57","non_critical","LOB",2010,"Medium",2.50028542071013
"58","critical","LOB",2010,"Medium",2.50028542071013
"59","non_critical","LOB",2011,"Medium",1.09289617486339
"60","critical","LOB",2011,"Medium",1.09289617486339
"61","non_critical","LOB",2012,"Medium",1.01598173515982
"62","critical","LOB",2012,"Medium",1.01598173515982
"63","non_critical","LOB",2013,"Medium",0.479452054794521
"64","critical","LOB",2013,"Medium",0.479452054794521
"65","non_critical","LOB",2014,"Medium",1.17579908675799
"66","critical","LOB",2014,"Medium",1.17579908675799
"67","non_critical","LOB",2015,"Medium",0.876593806921676
"68","critical","LOB",2015,"Medium",0.876593806921676
"69","non_critical","LOB",2016,"Medium",2.10045662100457
"70","critical","LOB",2016,"Medium",2.10045662100457
"71","non_critical","ROB",2010,"Medium",3.40221486471058
"72","critical","ROB",2010,"Medium",3.40221486471058
"73","non_critical","ROB",2011,"Medium",1.94672131147541
"74","critical","ROB",2011,"Medium",1.94672131147541
"75","non_critical","ROB",2012,"Medium",2.19178082191781
"76","critical","ROB",2012,"Medium",2.19178082191781
"77","non_critical","ROB",2013,"Medium",1.08447488584475
"78","critical","ROB",2013,"Medium",1.08447488584475
"79","non_critical","ROB",2014,"Medium",1.90639269406393
"80","critical","ROB",2014,"Medium",1.90639269406393
"81","non_critical","ROB",2015,"Medium",1.54826958105647
"82","critical","ROB",2015,"Medium",1.54826958105647
"83","non_critical","ROB",2016,"Medium",3.53881278538813
"84","critical","ROB",2016,"Medium",3.53881278538813
"85","non_critical","MC",2010,"High",10.5263157894737
"86","critical","MC",2010,"High",10.5263157894737
"87","non_critical","MC",2011,"High",6.06785063752277
"88","critical","MC",2011,"High",6.06785063752277
"89","non_critical","MC",2012,"High",6.55251141552511
"90","critical","MC",2012,"High",6.55251141552511
"91","non_critical","MC",2013,"High",3.44748858447489
"92","critical","MC",2013,"High",3.44748858447489
"93","non_critical","MC",2014,"High",5.662100456621
"94","critical","MC",2014,"High",5.662100456621
"95","non_critical","MC",2015,"High",5.52140255009107
"96","critical","MC",2015,"High",5.52140255009107
"97","non_critical","MC",2016,"High",9.29223744292237
"98","critical","MC",2016,"High",9.29223744292237
"99","non_critical","LOB",2010,"High",1.11884918369677
"100","critical","LOB",2010,"High",1.11884918369677
"101","non_critical","LOB",2011,"High",0.626138433515483
"102","critical","LOB",2011,"High",0.626138433515483
"103","non_critical","LOB",2012,"High",0.582191780821918
"104","critical","LOB",2012,"High",0.582191780821918
"105","non_critical","LOB",2013,"High",0.228310502283105
"106","critical","LOB",2013,"High",0.228310502283105
"107","non_critical","LOB",2014,"High",0.684931506849315
"108","critical","LOB",2014,"High",0.684931506849315
"109","non_critical","LOB",2015,"High",0.466757741347905
"110","critical","LOB",2015,"High",0.466757741347905
"111","non_critical","LOB",2016,"High",1.14155251141552
"112","critical","LOB",2016,"High",1.14155251141552
"113","non_critical","ROB",2010,"High",2.0664459413175
"114","critical","ROB",2010,"High",2.0664459413175
"115","non_critical","ROB",2011,"High",1.08151183970856
"116","critical","ROB",2011,"High",1.08151183970856
"117","non_critical","ROB",2012,"High",1.10730593607306
"118","critical","ROB",2012,"High",1.10730593607306
"119","non_critical","ROB",2013,"High",0.547945205479452
"120","critical","ROB",2013,"High",0.547945205479452
"121","non_critical","ROB",2014,"High",1.16438356164384
"122","critical","ROB",2014,"High",1.16438356164384
"123","non_critical","ROB",2015,"High",0.865209471766849
"124","critical","ROB",2015,"High",0.865209471766849
"125","non_critical","ROB",2016,"High",1.78082191780822
"126","critical","ROB",2016,"High",1.78082191780822
"127","non_critical","MC",2010,"Low.Seasonal",36.5048161981521
"128","critical","MC",2010,"Low.Seasonal",14.3246187363834
"129","non_critical","MC",2011,"Low.Seasonal",19.2488262910798
"130","critical","MC",2011,"Low.Seasonal",13.2080610021787
"131","non_critical","MC",2012,"Low.Seasonal",27.751572327044
"132","critical","MC",2012,"Low.Seasonal",5.6917211328976
"133","non_critical","MC",2013,"Low.Seasonal",14.8977987421384
"134","critical","MC",2013,"Low.Seasonal",7.40740740740741
"135","non_critical","MC",2014,"Low.Seasonal",21.5408805031447
"136","critical","MC",2014,"Low.Seasonal",10.2941176470588
"137","non_critical","MC",2015,"Low.Seasonal",20.0704225352113
"138","critical","MC",2015,"Low.Seasonal",13.2625272331155
"139","non_critical","MC",2016,"Low.Seasonal",36.2028301886792
"140","critical","MC",2016,"Low.Seasonal",7.81590413943355
"141","non_critical","LOB",2010,"Low.Seasonal",6.19225476705327
"142","critical","LOB",2010,"Low.Seasonal",2.47821350762527
"143","non_critical","LOB",2011,"Low.Seasonal",1.95618153364632
"144","critical","LOB",2011,"Low.Seasonal",2.47821350762527
"145","non_critical","LOB",2012,"Low.Seasonal",2.73191823899371
"146","critical","LOB",2012,"Low.Seasonal",0.626361655773421
"147","non_critical","LOB",2013,"Low.Seasonal",1.33647798742138
"148","critical","LOB",2013,"Low.Seasonal",0.816993464052288
"149","non_critical","LOB",2014,"Low.Seasonal",2.7122641509434
"150","critical","LOB",2014,"Low.Seasonal",1.25272331154684
"151","non_critical","LOB",2015,"Low.Seasonal",1.99530516431925
"152","critical","LOB",2015,"Low.Seasonal",1.1437908496732
"153","non_critical","LOB",2016,"Low.Seasonal",6.64308176100629
"154","critical","LOB",2016,"Low.Seasonal",0.272331154684096
"155","non_critical","ROB",2010,"Low.Seasonal",9.51444859445646
"156","critical","ROB",2010,"Low.Seasonal",4.68409586056645
"157","non_critical","ROB",2011,"Low.Seasonal",4.3622848200313
"158","critical","ROB",2011,"Low.Seasonal",4.03050108932462
"159","non_critical","ROB",2012,"Low.Seasonal",7.15408805031447
"160","critical","ROB",2012,"Low.Seasonal",1.66122004357298
"161","non_critical","ROB",2013,"Low.Seasonal",2.55503144654088
"162","critical","ROB",2013,"Low.Seasonal",1.79738562091503
"163","non_critical","ROB",2014,"Low.Seasonal",4.50078616352201
"164","critical","ROB",2014,"Low.Seasonal",2.96840958605664
"165","non_critical","ROB",2015,"Low.Seasonal",3.73630672926448
"166","critical","ROB",2015,"Low.Seasonal",2.8322440087146
"167","non_critical","ROB",2016,"Low.Seasonal",11.6155660377358
"168","critical","ROB",2016,"Low.Seasonal",1.7156862745098
"169","non_critical","MC",2010,"Medium.Seasonal",24.5527816001573
"170","critical","MC",2010,"Medium.Seasonal",8.46949891067538
"171","non_critical","MC",2011,"Medium.Seasonal",11.4241001564945
"172","critical","MC",2011,"Medium.Seasonal",8.06100217864924
"173","non_critical","MC",2012,"Medium.Seasonal",16.5880503144654
"174","critical","MC",2012,"Medium.Seasonal",3.32244008714597
"175","non_critical","MC",2013,"Medium.Seasonal",7.64544025157233
"176","critical","MC",2013,"Medium.Seasonal",4.71132897603486
"177","non_critical","MC",2014,"Medium.Seasonal",12.126572327044
"178","critical","MC",2014,"Medium.Seasonal",6.45424836601307
"179","non_critical","MC",2015,"Medium.Seasonal",10.8763693270736
"180","critical","MC",2015,"Medium.Seasonal",8.68736383442266
"181","non_critical","MC",2016,"Medium.Seasonal",23.5455974842767
"182","critical","MC",2016,"Medium.Seasonal",4.46623093681917
"183","non_critical","LOB",2010,"Medium.Seasonal",3.30253587576175
"184","critical","LOB",2010,"Medium.Seasonal",1.38888888888889
"185","non_critical","LOB",2011,"Medium.Seasonal",0.938967136150235
"186","critical","LOB",2011,"Medium.Seasonal",1.30718954248366
"187","non_critical","LOB",2012,"Medium.Seasonal",1.4937106918239
"188","critical","LOB",2012,"Medium.Seasonal",0.354030501089325
"189","non_critical","LOB",2013,"Medium.Seasonal",0.609276729559748
"190","critical","LOB",2013,"Medium.Seasonal",0.299564270152505
"191","non_critical","LOB",2014,"Medium.Seasonal",1.51336477987421
"192","critical","LOB",2014,"Medium.Seasonal",0.708061002178649
"193","non_critical","LOB",2015,"Medium.Seasonal",1.17370892018779
"194","critical","LOB",2015,"Medium.Seasonal",0.462962962962963
"195","non_critical","LOB",2016,"Medium.Seasonal",3.51808176100629
"196","critical","LOB",2016,"Medium.Seasonal",0.136165577342048
"197","non_critical","ROB",2010,"Medium.Seasonal",4.22645960290938
"198","critical","ROB",2010,"Medium.Seasonal",2.260348583878
"199","non_critical","ROB",2011,"Medium.Seasonal",1.83881064162754
"200","critical","ROB",2011,"Medium.Seasonal",2.09694989106754
"201","non_critical","ROB",2012,"Medium.Seasonal",3.22327044025157
"202","critical","ROB",2012,"Medium.Seasonal",0.762527233115468
"203","non_critical","ROB",2013,"Medium.Seasonal",1.17924528301887
"204","critical","ROB",2013,"Medium.Seasonal",0.953159041394335
"205","non_critical","ROB",2014,"Medium.Seasonal",2.26022012578616
"206","critical","ROB",2014,"Medium.Seasonal",1.4161220043573
"207","non_critical","ROB",2015,"Medium.Seasonal",1.81924882629108
"208","critical","ROB",2015,"Medium.Seasonal",1.17102396514161
"209","non_critical","ROB",2016,"Medium.Seasonal",5.64072327044025
"210","critical","ROB",2016,"Medium.Seasonal",0.626361655773421
"211","non_critical","MC",2010,"High.Seasonal",14.7238057794378
"212","critical","MC",2010,"High.Seasonal",4.71132897603486
"213","non_critical","MC",2011,"High.Seasonal",6.74882629107981
"214","critical","MC",2011,"High.Seasonal",5.119825708061
"215","non_critical","MC",2012,"High.Seasonal",10.0235849056604
"216","critical","MC",2012,"High.Seasonal",1.74291938997821
"217","non_critical","MC",2013,"High.Seasonal",4.12735849056604
"218","critical","MC",2013,"High.Seasonal",2.50544662309368
"219","non_critical","MC",2014,"High.Seasonal",6.87893081761006
"220","critical","MC",2014,"High.Seasonal",3.9760348583878
"221","non_critical","MC",2015,"High.Seasonal",5.92723004694836
"222","critical","MC",2015,"High.Seasonal",4.95642701525054
"223","non_critical","MC",2016,"High.Seasonal",14.249213836478
"224","critical","MC",2016,"High.Seasonal",2.42374727668845
"225","non_critical","LOB",2010,"High.Seasonal",1.39571456654217
"226","critical","LOB",2010,"High.Seasonal",0.735294117647059
"227","non_critical","LOB",2011,"High.Seasonal",0.567292644757434
"228","critical","LOB",2011,"High.Seasonal",0.708061002178649
"229","non_critical","LOB",2012,"High.Seasonal",0.864779874213837
"230","critical","LOB",2012,"High.Seasonal",0.190631808278867
"231","non_critical","LOB",2013,"High.Seasonal",0.294811320754717
"232","critical","LOB",2013,"High.Seasonal",0.136165577342048
"233","non_critical","LOB",2014,"High.Seasonal",0.864779874213837
"234","critical","LOB",2014,"High.Seasonal",0.435729847494553
"235","non_critical","LOB",2015,"High.Seasonal",0.567292644757434
"236","critical","LOB",2015,"High.Seasonal",0.326797385620915
"237","non_critical","LOB",2016,"High.Seasonal",1.9064465408805
"238","critical","LOB",2016,"High.Seasonal",0.0816993464052288
"239","non_critical","ROB",2010,"High.Seasonal",2.55553371338707
"240","critical","ROB",2010,"High.Seasonal",1.38888888888889
"241","non_critical","ROB",2011,"High.Seasonal",0.938967136150235
"242","critical","ROB",2011,"High.Seasonal",1.27995642701525
"243","non_critical","ROB",2012,"High.Seasonal",1.57232704402516
"244","critical","ROB",2012,"High.Seasonal",0.462962962962963
"245","non_critical","ROB",2013,"High.Seasonal",0.589622641509434
"246","critical","ROB",2013,"High.Seasonal",0.490196078431373
"247","non_critical","ROB",2014,"High.Seasonal",1.43474842767296
"248","critical","ROB",2014,"High.Seasonal",0.789760348583878
"249","non_critical","ROB",2015,"High.Seasonal",1.05633802816901
"250","critical","ROB",2015,"High.Seasonal",0.599128540305011
"251","non_critical","ROB",2016,"High.Seasonal",2.90880503144654
"252","critical","ROB",2016,"High.Seasonal",0.217864923747277
