"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",87.4186550976139
"2","critical","MC",2010,"Low",87.4186550976139
"3","non_critical","MC",2011,"Low",96.8465391621129
"4","critical","MC",2011,"Low",96.8465391621129
"5","non_critical","MC",2012,"Low",95.5022831050228
"6","critical","MC",2012,"Low",95.5022831050228
"7","non_critical","MC",2013,"Low",98.3675799086758
"8","critical","MC",2013,"Low",98.3675799086758
"9","non_critical","MC",2014,"Low",97.0776255707763
"10","critical","MC",2014,"Low",97.0776255707763
"11","non_critical","MC",2015,"Low",97.6434426229508
"12","critical","MC",2015,"Low",97.6434426229508
"13","non_critical","MC",2016,"Low",87.5114155251142
"14","critical","MC",2016,"Low",87.5114155251142
"15","non_critical","LOB",2010,"Low",96.038360543441
"16","critical","LOB",2010,"Low",96.038360543441
"17","non_critical","LOB",2011,"Low",98.7249544626594
"18","critical","LOB",2011,"Low",98.7249544626594
"19","non_critical","LOB",2012,"Low",98.6643835616438
"20","critical","LOB",2012,"Low",98.6643835616438
"21","non_critical","LOB",2013,"Low",99.2694063926941
"22","critical","LOB",2013,"Low",99.2694063926941
"23","non_critical","LOB",2014,"Low",98.7557077625571
"24","critical","LOB",2014,"Low",98.7557077625571
"25","non_critical","LOB",2015,"Low",99.1575591985428
"26","critical","LOB",2015,"Low",99.1575591985428
"27","non_critical","LOB",2016,"Low",97.2488584474886
"28","critical","LOB",2016,"Low",97.2488584474886
"29","non_critical","ROB",2010,"Low",96.038360543441
"30","critical","ROB",2010,"Low",96.038360543441
"31","non_critical","ROB",2011,"Low",98.7249544626594
"32","critical","ROB",2011,"Low",98.7249544626594
"33","non_critical","ROB",2012,"Low",98.6643835616438
"34","critical","ROB",2012,"Low",98.6643835616438
"35","non_critical","ROB",2013,"Low",99.2694063926941
"36","critical","ROB",2013,"Low",99.2694063926941
"37","non_critical","ROB",2014,"Low",98.7557077625571
"38","critical","ROB",2014,"Low",98.7557077625571
"39","non_critical","ROB",2015,"Low",99.1575591985428
"40","critical","ROB",2015,"Low",99.1575591985428
"41","non_critical","ROB",2016,"Low",97.2488584474886
"42","critical","ROB",2016,"Low",97.2488584474886
"43","non_critical","MC",2010,"Medium",47.3570042242265
"44","critical","MC",2010,"Medium",47.3570042242265
"45","non_critical","MC",2011,"Medium",34.0846994535519
"46","critical","MC",2011,"Medium",34.0846994535519
"47","non_critical","MC",2012,"Medium",11.7694063926941
"48","critical","MC",2012,"Medium",11.7694063926941
"49","non_critical","MC",2013,"Medium",53.972602739726
"50","critical","MC",2013,"Medium",53.972602739726
"51","non_critical","MC",2014,"Medium",69.4977168949772
"52","critical","MC",2014,"Medium",69.4977168949772
"53","non_critical","MC",2015,"Medium",88.9002732240437
"54","critical","MC",2015,"Medium",88.9002732240437
"55","non_critical","MC",2016,"Medium",69.0639269406393
"56","critical","MC",2016,"Medium",69.0639269406393
"57","non_critical","LOB",2010,"Medium",93.058568329718
"58","critical","LOB",2010,"Medium",93.058568329718
"59","non_critical","LOB",2011,"Medium",97.4385245901639
"60","critical","LOB",2011,"Medium",97.4385245901639
"61","non_critical","LOB",2012,"Medium",98.3447488584475
"62","critical","LOB",2012,"Medium",98.3447488584475
"63","non_critical","LOB",2013,"Medium",99.1095890410959
"64","critical","LOB",2013,"Medium",99.1095890410959
"65","non_critical","LOB",2014,"Medium",98.0365296803653
"66","critical","LOB",2014,"Medium",98.0365296803653
"67","non_critical","LOB",2015,"Medium",98.1898907103825
"68","critical","LOB",2015,"Medium",98.1898907103825
"69","non_critical","LOB",2016,"Medium",96.7579908675799
"70","critical","LOB",2016,"Medium",96.7579908675799
"71","non_critical","ROB",2010,"Medium",93.058568329718
"72","critical","ROB",2010,"Medium",93.058568329718
"73","non_critical","ROB",2011,"Medium",97.4385245901639
"74","critical","ROB",2011,"Medium",97.4385245901639
"75","non_critical","ROB",2012,"Medium",98.3447488584475
"76","critical","ROB",2012,"Medium",98.3447488584475
"77","non_critical","ROB",2013,"Medium",99.1095890410959
"78","critical","ROB",2013,"Medium",99.1095890410959
"79","non_critical","ROB",2014,"Medium",98.0365296803653
"80","critical","ROB",2014,"Medium",98.0365296803653
"81","non_critical","ROB",2015,"Medium",98.1898907103825
"82","critical","ROB",2015,"Medium",98.1898907103825
"83","non_critical","ROB",2016,"Medium",96.7579908675799
"84","critical","ROB",2016,"Medium",96.7579908675799
"85","non_critical","MC",2010,"High",1.96369448567188
"86","critical","MC",2010,"High",1.96369448567188
"87","non_critical","MC",2011,"High",1.14981785063752
"88","critical","MC",2011,"High",1.14981785063752
"89","non_critical","MC",2012,"High",0
"90","critical","MC",2012,"High",0
"91","non_critical","MC",2013,"High",0
"92","critical","MC",2013,"High",0
"93","non_critical","MC",2014,"High",0.513698630136986
"94","critical","MC",2014,"High",0.513698630136986
"95","non_critical","MC",2015,"High",1.04735883424408
"96","critical","MC",2015,"High",1.04735883424408
"97","non_critical","MC",2016,"High",0
"98","critical","MC",2016,"High",0
"99","non_critical","LOB",2010,"High",37.9723712752597
"100","critical","LOB",2010,"High",37.9723712752597
"101","non_critical","LOB",2011,"High",39.8451730418944
"102","critical","LOB",2011,"High",39.8451730418944
"103","non_critical","LOB",2012,"High",82.7739726027397
"104","critical","LOB",2012,"High",82.7739726027397
"105","non_critical","LOB",2013,"High",23.2534246575342
"106","critical","LOB",2013,"High",23.2534246575342
"107","non_critical","LOB",2014,"High",20.9246575342466
"108","critical","LOB",2014,"High",20.9246575342466
"109","non_critical","LOB",2015,"High",7.8551912568306
"110","critical","LOB",2015,"High",7.8551912568306
"111","non_critical","LOB",2016,"High",24.703196347032
"112","critical","LOB",2016,"High",24.703196347032
"113","non_critical","ROB",2010,"High",37.9723712752597
"114","critical","ROB",2010,"High",37.9723712752597
"115","non_critical","ROB",2011,"High",39.8451730418944
"116","critical","ROB",2011,"High",39.8451730418944
"117","non_critical","ROB",2012,"High",82.7739726027397
