"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",99.6118278342277
"2","critical","MC",2010,"Low",99.6118278342277
"3","non_critical","MC",2011,"Low",99.8292349726776
"4","critical","MC",2011,"Low",99.8292349726776
"5","non_critical","MC",2012,"Low",99.9771689497717
"6","critical","MC",2012,"Low",99.9771689497717
"7","non_critical","MC",2013,"Low",99.8858447488584
"8","critical","MC",2013,"Low",99.8858447488584
"9","non_critical","MC",2014,"Low",99.8858447488584
"10","critical","MC",2014,"Low",99.8858447488584
"11","non_critical","MC",2015,"Low",99.8292349726776
"12","critical","MC",2015,"Low",99.8292349726776
"13","non_critical","MC",2016,"Low",99.634703196347
"14","critical","MC",2016,"Low",99.634703196347
"15","non_critical","LOB",2010,"Low",97.3969631236443
"16","critical","LOB",2010,"Low",97.3969631236443
"17","non_critical","LOB",2011,"Low",99.0551001821494
"18","critical","LOB",2011,"Low",99.0551001821494
"19","non_critical","LOB",2012,"Low",99.2351598173516
"20","critical","LOB",2012,"Low",99.2351598173516
"21","non_critical","LOB",2013,"Low",99.5890410958904
"22","critical","LOB",2013,"Low",99.5890410958904
"23","non_critical","LOB",2014,"Low",99.2351598173516
"24","critical","LOB",2014,"Low",99.2351598173516
"25","non_critical","LOB",2015,"Low",99.408014571949
"26","critical","LOB",2015,"Low",99.408014571949
"27","non_critical","LOB",2016,"Low",98.1392694063927
"28","critical","LOB",2016,"Low",98.1392694063927
"29","non_critical","ROB",2010,"Low",97.0772919283023
"30","critical","ROB",2010,"Low",97.0772919283023
"31","non_critical","ROB",2011,"Low",98.9754098360656
"32","critical","ROB",2011,"Low",98.9754098360656
"33","non_critical","ROB",2012,"Low",99.0639269406393
"34","critical","ROB",2012,"Low",99.0639269406393
"35","non_critical","ROB",2013,"Low",99.486301369863
"36","critical","ROB",2013,"Low",99.486301369863
"37","non_critical","ROB",2014,"Low",99.0981735159817
"38","critical","ROB",2014,"Low",99.0981735159817
"39","non_critical","ROB",2015,"Low",99.3510928961749
"40","critical","ROB",2015,"Low",99.3510928961749
"41","non_critical","ROB",2016,"Low",97.8995433789954
"42","critical","ROB",2016,"Low",97.8995433789954
"43","non_critical","MC",2010,"Medium",73.4216234729992
"44","critical","MC",2010,"Medium",73.4216234729992
"45","non_critical","MC",2011,"Medium",48.3948087431694
"46","critical","MC",2011,"Medium",48.3948087431694
"47","non_critical","MC",2012,"Medium",68.1963470319635
"48","critical","MC",2012,"Medium",68.1963470319635
"49","non_critical","MC",2013,"Medium",24.2009132420091
"50","critical","MC",2013,"Medium",24.2009132420091
"51","non_critical","MC",2014,"Medium",18.1506849315068
"52","critical","MC",2014,"Medium",18.1506849315068
"53","non_critical","MC",2015,"Medium",6.89890710382514
"54","critical","MC",2015,"Medium",6.89890710382514
"55","non_critical","MC",2016,"Medium",25.5251141552511
"56","critical","MC",2016,"Medium",25.5251141552511
"57","non_critical","LOB",2010,"Medium",96.6092019636945
"58","critical","LOB",2010,"Medium",96.6092019636945
"59","non_critical","LOB",2011,"Medium",98.8387978142077
"60","critical","LOB",2011,"Medium",98.8387978142077
"61","non_critical","LOB",2012,"Medium",98.7785388127854
"62","critical","LOB",2012,"Medium",98.7785388127854
"63","non_critical","LOB",2013,"Medium",99.2579908675799
"64","critical","LOB",2013,"Medium",99.2579908675799
"65","non_critical","LOB",2014,"Medium",98.824200913242
"66","critical","LOB",2014,"Medium",98.824200913242
"67","non_critical","LOB",2015,"Medium",99.2486338797814
"68","critical","LOB",2015,"Medium",99.2486338797814
"69","non_critical","LOB",2016,"Medium",97.5342465753425
"70","critical","LOB",2016,"Medium",97.5342465753425
"71","non_critical","ROB",2010,"Medium",96.5178673364539
"72","critical","ROB",2010,"Medium",96.5178673364539
"73","non_critical","ROB",2011,"Medium",98.3606557377049
"74","critical","ROB",2011,"Medium",98.3606557377049
"75","non_critical","ROB",2012,"Medium",98.7100456621005
"76","critical","ROB",2012,"Medium",98.7100456621005
"77","non_critical","ROB",2013,"Medium",99.1780821917808
"78","critical","ROB",2013,"Medium",99.1780821917808
"79","non_critical","ROB",2014,"Medium",97.9908675799087
"80","critical","ROB",2014,"Medium",97.9908675799087
"81","non_critical","ROB",2015,"Medium",96.1407103825137
"82","critical","ROB",2015,"Medium",96.1407103825137
