"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",0
"2","critical","MC",2010,"Low",0
"3","non_critical","MC",2011,"Low",0.193533697632058
"4","critical","MC",2011,"Low",0.193533697632058
"5","non_critical","MC",2012,"Low",0.0228310502283105
"6","critical","MC",2012,"Low",0.0228310502283105
"7","non_critical","MC",2013,"Low",0.125570776255708
"8","critical","MC",2013,"Low",0.125570776255708
"9","non_critical","MC",2014,"Low",0.445205479452055
"10","critical","MC",2014,"Low",0.445205479452055
"11","non_critical","MC",2015,"Low",0.341530054644809
"12","critical","MC",2015,"Low",0.341530054644809
"13","non_critical","MC",2016,"Low",0
"14","critical","MC",2016,"Low",0
"15","non_critical","LOB",2010,"Low",93.2526544126042
"16","critical","LOB",2010,"Low",93.2526544126042
"17","non_critical","LOB",2011,"Low",98.0760473588342
"18","critical","LOB",2011,"Low",98.0760473588342
"19","non_critical","LOB",2012,"Low",97.7283105022831
"20","critical","LOB",2012,"Low",97.7283105022831
"21","non_critical","LOB",2013,"Low",98.8584474885845
"22","critical","LOB",2013,"Low",98.8584474885845
"23","non_critical","LOB",2014,"Low",97.9680365296804
"24","critical","LOB",2014,"Low",97.9680365296804
"25","non_critical","LOB",2015,"Low",98.3378870673953
"26","critical","LOB",2015,"Low",98.3378870673953
"27","non_critical","LOB",2016,"Low",95.9703196347032
"28","critical","LOB",2016,"Low",95.9703196347032
"29","non_critical","ROB",2010,"Low",93.7778285192374
"30","critical","ROB",2010,"Low",93.7778285192374
"31","non_critical","ROB",2011,"Low",98.1785063752277
"32","critical","ROB",2011,"Low",98.1785063752277
"33","non_critical","ROB",2012,"Low",97.8767123287671
"34","critical","ROB",2012,"Low",97.8767123287671
"35","non_critical","ROB",2013,"Low",98.9041095890411
"36","critical","ROB",2013,"Low",98.9041095890411
"37","non_critical","ROB",2014,"Low",98.0593607305936
"38","critical","ROB",2014,"Low",98.0593607305936
"39","non_critical","ROB",2015,"Low",98.4744990892532
"40","critical","ROB",2015,"Low",98.4744990892532
"41","non_critical","ROB",2016,"Low",96.1643835616438
"42","critical","ROB",2016,"Low",96.1643835616438
"43","non_critical","MC",2010,"Medium",0
"44","critical","MC",2010,"Medium",0
"45","non_critical","MC",2011,"Medium",0
"46","critical","MC",2011,"Medium",0
"47","non_critical","MC",2012,"Medium",0
"48","critical","MC",2012,"Medium",0
"49","non_critical","MC",2013,"Medium",0
"50","critical","MC",2013,"Medium",0
"51","non_critical","MC",2014,"Medium",0
"52","critical","MC",2014,"Medium",0
"53","non_critical","MC",2015,"Medium",0
"54","critical","MC",2015,"Medium",0
"55","non_critical","MC",2016,"Medium",0
"56","critical","MC",2016,"Medium",0
"57","non_critical","LOB",2010,"Medium",90.6496175362484
"58","critical","LOB",2010,"Medium",90.6496175362484
"59","non_critical","LOB",2011,"Medium",97.8369763205829
"60","critical","LOB",2011,"Medium",97.8369763205829
"61","non_critical","LOB",2012,"Medium",97.1232876712329
"62","critical","LOB",2012,"Medium",97.1232876712329
"63","non_critical","LOB",2013,"Medium",98.7214611872146
"64","critical","LOB",2013,"Medium",98.7214611872146
"65","non_critical","LOB",2014,"Medium",97.6826484018265
"66","critical","LOB",2014,"Medium",97.6826484018265
"67","non_critical","LOB",2015,"Medium",98.0418943533698
"68","critical","LOB",2015,"Medium",98.0418943533698
"69","non_critical","LOB",2016,"Medium",95.3538812785388
"70","critical","LOB",2016,"Medium",95.3538812785388
"71","non_critical","ROB",2010,"Medium",91.2775430985272
"72","critical","ROB",2010,"Medium",91.2775430985272
