"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",99.3606576093161
"2","critical","MC",2010,"Low",99.3606576093161
"3","non_critical","MC",2011,"Low",99.6470856102004
"4","critical","MC",2011,"Low",99.6470856102004
"5","non_critical","MC",2012,"Low",99.9200913242009
"6","critical","MC",2012,"Low",99.9200913242009
"7","non_critical","MC",2013,"Low",99.8059360730594
"8","critical","MC",2013,"Low",99.8059360730594
"9","non_critical","MC",2014,"Low",99.8401826484018
"10","critical","MC",2014,"Low",99.8401826484018
"11","non_critical","MC",2015,"Low",99.7836976320583
"12","critical","MC",2015,"Low",99.7836976320583
"13","non_critical","MC",2016,"Low",99.486301369863
"14","critical","MC",2016,"Low",99.486301369863
"15","non_critical","LOB",2010,"Low",0
"16","critical","LOB",2010,"Low",0
"17","non_critical","LOB",2011,"Low",0.239071038251366
"18","critical","LOB",2011,"Low",0.239071038251366
"19","non_critical","LOB",2012,"Low",0
"20","critical","LOB",2012,"Low",0
"21","non_critical","LOB",2013,"Low",0.0228310502283105
"22","critical","LOB",2013,"Low",0.0228310502283105
"23","non_critical","LOB",2014,"Low",0.353881278538813
"24","critical","LOB",2014,"Low",0.353881278538813
"25","non_critical","LOB",2015,"Low",0.489526411657559
"26","critical","LOB",2015,"Low",0.489526411657559
"27","non_critical","LOB",2016,"Low",0.0570776255707763
"28","critical","LOB",2016,"Low",0.0570776255707763
"29","non_critical","ROB",2010,"Low",2.9912090421281
"30","critical","ROB",2010,"Low",2.9912090421281
"31","non_critical","ROB",2011,"Low",1.07012750455373
"32","critical","ROB",2011,"Low",1.07012750455373
"33","non_critical","ROB",2012,"Low",1.05022831050228
"34","critical","ROB",2012,"Low",1.05022831050228
"35","non_critical","ROB",2013,"Low",0.582191780821918
"36","critical","ROB",2013,"Low",0.582191780821918
"37","non_critical","ROB",2014,"Low",0.93607305936073
"38","critical","ROB",2014,"Low",0.93607305936073
"39","non_critical","ROB",2015,"Low",0.683060109289617
"40","critical","ROB",2015,"Low",0.683060109289617
"41","non_critical","ROB",2016,"Low",2.11187214611872
"42","critical","ROB",2016,"Low",2.11187214611872
"43","non_critical","MC",2010,"Medium",24.4205959584427
"44","critical","MC",2010,"Medium",24.4205959584427
"45","non_critical","MC",2011,"Medium",3.62021857923497
"46","critical","MC",2011,"Medium",3.62021857923497
"47","non_critical","MC",2012,"Medium",5.99315068493151
"48","critical","MC",2012,"Medium",5.99315068493151
"49","non_critical","MC",2013,"Medium",1.75799086757991
"50","critical","MC",2013,"Medium",1.75799086757991
"51","non_critical","MC",2014,"Medium",3.25342465753425
"52","critical","MC",2014,"Medium",3.25342465753425
"53","non_critical","MC",2015,"Medium",2.73224043715847
"54","critical","MC",2015,"Medium",2.73224043715847
"55","non_critical","MC",2016,"Medium",10.662100456621
"56","critical","MC",2016,"Medium",10.662100456621
"57","non_critical","LOB",2010,"Medium",0
"58","critical","LOB",2010,"Medium",0
"59","non_critical","LOB",2011,"Medium",0
"60","critical","LOB",2011,"Medium",0
"61","non_critical","LOB",2012,"Medium",0
"62","critical","LOB",2012,"Medium",0
"63","non_critical","LOB",2013,"Medium",0
"64","critical","LOB",2013,"Medium",0
"65","non_critical","LOB",2014,"Medium",0
"66","critical","LOB",2014,"Medium",0
"67","non_critical","LOB",2015,"Medium",0.0227686703096539
"68","critical","LOB",2015,"Medium",0.0227686703096539
"69","non_critical","LOB",2016,"Medium",0
"70","critical","LOB",2016,"Medium",0
"71","non_critical","ROB",2010,"Medium",1.37001940860829
"72","critical","ROB",2010,"Medium",1.37001940860829
"73","non_critical","ROB",2011,"Medium",0.557832422586521
"74","critical","ROB",2011,"Medium",0.557832422586521
"75","non_critical","ROB",2012,"Medium",0.171232876712329
"76","critical","ROB",2012,"Medium",0.171232876712329
"77","non_critical","ROB",2013,"Medium",0.262557077625571
"78","critical","ROB",2013,"Medium",0.262557077625571
"79","non_critical","ROB",2014,"Medium",0.365296803652968
"80","critical","ROB",2014,"Medium",0.365296803652968
"81","non_critical","ROB",2015,"Medium",0.330145719489982
"82","critical","ROB",2015,"Medium",0.330145719489982
"83","non_critical","ROB",2016,"Medium",0.878995433789954
"84","critical","ROB",2016,"Medium",0.878995433789954
"85","non_critical","MC",2010,"High",7.00993264071241
"86","critical","MC",2010,"High",7.00993264071241
"87","non_critical","MC",2011,"High",1.21812386156648
"88","critical","MC",2011,"High",1.21812386156648
"89","non_critical","MC",2012,"High",2.22602739726027
"90","critical","MC",2012,"High",2.22602739726027
"91","non_critical","MC",2013,"High",0.901826484018265
"92","critical","MC",2013,"High",0.901826484018265
"93","non_critical","MC",2014,"High",1.5296803652968
"94","critical","MC",2014,"High",1.5296803652968
"95","non_critical","MC",2015,"High",1.19535519125683
"96","critical","MC",2015,"High",1.19535519125683
"97","non_critical","MC",2016,"High",2.97945205479452
"98","critical","MC",2016,"High",2.97945205479452
"99","non_critical","LOB",2010,"High",0
"100","critical","LOB",2010,"High",0
"101","non_critical","LOB",2011,"High",0
"102","critical","LOB",2011,"High",0
"103","non_critical","LOB",2012,"High",0
"104","critical","LOB",2012,"High",0
"105","non_critical","LOB",2013,"High",0
"106","critical","LOB",2013,"High",0
"107","non_critical","LOB",2014,"High",0
"108","critical","LOB",2014,"High",0
"109","non_critical","LOB",2015,"High",0
"110","critical","LOB",2015,"High",0
"111","non_critical","LOB",2016,"High",0
"112","critical","LOB",2016,"High",0
"113","non_critical","ROB",2010,"High",0.456673136202763
"114","critical","ROB",2010,"High",0.456673136202763
"115","non_critical","ROB",2011,"High",0.216302367941712
"116","critical","ROB",2011,"High",0.216302367941712
"117","non_critical","ROB",2012,"High",0.0570776255707763
"118","critical","ROB",2012,"High",0.0570776255707763
"119","non_critical","ROB",2013,"High",0.148401826484018
"120","critical","ROB",2013,"High",0.148401826484018
"121","non_critical","ROB",2014,"High",0.136986301369863
"122","critical","ROB",2014,"High",0.136986301369863
"123","non_critical","ROB",2015,"High",0.204918032786885
"124","critical","ROB",2015,"High",0.204918032786885
"125","non_critical","ROB",2016,"High",0.353881278538813
"126","critical","ROB",2016,"High",0.353881278538813
"127","non_critical","MC",2010,"Low.Seasonal",99.3316296441911
"128","critical","MC",2010,"Low.Seasonal",99.400871459695
"129","non_critical","MC",2011,"Low.Seasonal",99.6870109546166
"130","critical","MC",2011,"Low.Seasonal",99.5915032679739
"131","non_critical","MC",2012,"Low.Seasonal",99.9213836477987
"132","critical","MC",2012,"Low.Seasonal",99.9183006535948
"133","non_critical","MC",2013,"Low.Seasonal",99.7051886792453
"134","critical","MC",2013,"Low.Seasonal",99.9455337690632
"135","non_critical","MC",2014,"Low.Seasonal",99.7248427672956
"136","critical","MC",2014,"Low.Seasonal",100
"137","non_critical","MC",2015,"Low.Seasonal",99.745696400626
"138","critical","MC",2015,"Low.Seasonal",99.8366013071895
"139","non_critical","MC",2016,"Low.Seasonal",99.1155660377358
"140","critical","MC",2016,"Low.Seasonal",100
"141","non_critical","LOB",2010,"Low.Seasonal",0
"142","critical","LOB",2010,"Low.Seasonal",0
"143","non_critical","LOB",2011,"Low.Seasonal",0.136932707355243
"144","critical","LOB",2011,"Low.Seasonal",0.381263616557734
"145","non_critical","LOB",2012,"Low.Seasonal",0
"146","critical","LOB",2012,"Low.Seasonal",0
"147","non_critical","LOB",2013,"Low.Seasonal",0
